Geo__geoid_	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_STATE	Geo_COUNTY	Geo_TRACT	Geo_CNECTA	Geo_NECTADIV	Geo_GEO_ID	Geo_NAME	Geo_AREALAND	Geo_AREAWATER	Geo_PLACESE	Geo_qname	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21073071002"	"ACSSF"	"KY"	140	0	21	73	71002	"."	"."	"1400000US21073071002"	"Census Tract 710.02, Franklin County, Kentucky"	13332625	104605	21	"Census Tract 710.02, Franklin County, Kentucky"	1659	67	570	585	297	123	17	0
"21073071101"	"ACSSF"	"KY"	140	0	21	73	71101	"."	"."	"1400000US21073071101"	"Census Tract 711.01, Franklin County, Kentucky"	149854571	2518003	21	"Census Tract 711.01, Franklin County, Kentucky"	1682	144	693	503	218	98	26	0
"21073071102"	"ACSSF"	"KY"	140	0	21	73	71102	"."	"."	"1400000US21073071102"	"Census Tract 711.02, Franklin County, Kentucky"	67421905	1196812	21	"Census Tract 711.02, Franklin County, Kentucky"	3016	238	1063	859	621	59	87	89
"21073071200"	"ACSSF"	"KY"	140	0	21	73	71200	"."	"."	"1400000US21073071200"	"Census Tract 712, Franklin County, Kentucky"	3959430	229176	21	"Census Tract 712, Franklin County, Kentucky"	1911	303	525	695	252	55	69	12
"21075960100"	"ACSSF"	"KY"	140	0	21	75	960100	"."	"."	"1400000US21075960100"	"Census Tract 9601, Fulton County, Kentucky"	220433812	1800781	21	"Census Tract 9601, Fulton County, Kentucky"	2353	328	931	587	392	96	10	9
"21075960200"	"ACSSF"	"KY"	140	0	21	75	960200	"."	"."	"1400000US21075960200"	"Census Tract 9602, Fulton County, Kentucky"	312927160	62281539	21	"Census Tract 9602, Fulton County, Kentucky"	2170	523	874	499	236	38	0	0
"21077960102"	"ACSSF"	"KY"	140	0	21	77	960102	"."	"."	"1400000US21077960102"	"Census Tract 9601.02, Gallatin County, Kentucky"	79517005	5096853	21	"Census Tract 9601.02, Gallatin County, Kentucky"	1689	263	720	517	159	30	0	0
"21077960103"	"ACSSF"	"KY"	140	0	21	77	960103	"."	"."	"1400000US21077960103"	"Census Tract 9601.03, Gallatin County, Kentucky"	35070946	3812935	21	"Census Tract 9601.03, Gallatin County, Kentucky"	1427	278	716	294	87	50	2	0
"21077960104"	"ACSSF"	"KY"	140	0	21	77	960104	"."	"."	"1400000US21077960104"	"Census Tract 9601.04, Gallatin County, Kentucky"	139959629	7542650	21	"Census Tract 9601.04, Gallatin County, Kentucky"	2887	393	1172	858	293	74	95	2
"21079970101"	"ACSSF"	"KY"	140	0	21	79	970101	"."	"."	"1400000US21079970101"	"Census Tract 9701.01, Garrard County, Kentucky"	60842149	3520804	21	"Census Tract 9701.01, Garrard County, Kentucky"	2121	168	819	700	239	117	54	24
"21079970102"	"ACSSF"	"KY"	140	0	21	79	970102	"."	"."	"1400000US21079970102"	"Census Tract 9701.02, Garrard County, Kentucky"	86382954	3641389	21	"Census Tract 9701.02, Garrard County, Kentucky"	2519	173	1015	770	282	165	104	10
"21079970201"	"ACSSF"	"KY"	140	0	21	79	970201	"."	"."	"1400000US21079970201"	"Census Tract 9702.01, Garrard County, Kentucky"	72550087	369634	21	"Census Tract 9702.01, Garrard County, Kentucky"	2087	250	620	752	135	215	57	58
"21079970202"	"ACSSF"	"KY"	140	0	21	79	970202	"."	"."	"1400000US21079970202"	"Census Tract 9702.02, Garrard County, Kentucky"	113756787	1141855	21	"Census Tract 9702.02, Garrard County, Kentucky"	1063	118	529	255	120	41	0	0
"21079970300"	"ACSSF"	"KY"	140	0	21	79	970300	"."	"."	"1400000US21079970300"	"Census Tract 9703, Garrard County, Kentucky"	58909752	558305	21	"Census Tract 9703, Garrard County, Kentucky"	2227	488	743	664	205	79	42	6
"21079970400"	"ACSSF"	"KY"	140	0	21	79	970400	"."	"."	"1400000US21079970400"	"Census Tract 9704, Garrard County, Kentucky"	203059973	1183384	21	"Census Tract 9704, Garrard County, Kentucky"	2315	551	928	437	244	155	0	0
"21081920101"	"ACSSF"	"KY"	140	0	21	81	920101	"."	"."	"1400000US21081920101"	"Census Tract 9201.01, Grant County, Kentucky"	91956833	948001	21	"Census Tract 9201.01, Grant County, Kentucky"	3509	360	1384	1198	336	158	47	26
"21081920102"	"ACSSF"	"KY"	140	0	21	81	920102	"."	"."	"1400000US21081920102"	"Census Tract 9201.02, Grant County, Kentucky"	36188185	138630	21	"Census Tract 9201.02, Grant County, Kentucky"	1823	223	932	451	145	72	0	0
"21081920201"	"ACSSF"	"KY"	140	0	21	81	920201	"."	"."	"1400000US21081920201"	"Census Tract 9202.01, Grant County, Kentucky"	126943553	2270691	21	"Census Tract 9202.01, Grant County, Kentucky"	1791	107	823	474	186	175	25	1
"21081920202"	"ACSSF"	"KY"	140	0	21	81	920202	"."	"."	"1400000US21081920202"	"Census Tract 9202.02, Grant County, Kentucky"	51196446	189518	21	"Census Tract 9202.02, Grant County, Kentucky"	2694	448	1332	685	145	84	0	0
"21081920301"	"ACSSF"	"KY"	140	0	21	81	920301	"."	"."	"1400000US21081920301"	"Census Tract 9203.01, Grant County, Kentucky"	140453473	1349912	21	"Census Tract 9203.01, Grant County, Kentucky"	1279	81	482	400	233	36	47	0
"21081920302"	"ACSSF"	"KY"	140	0	21	81	920302	"."	"."	"1400000US21081920302"	"Census Tract 9203.02, Grant County, Kentucky"	97747346	1529795	21	"Census Tract 9203.02, Grant County, Kentucky"	3689	381	1491	1277	342	186	0	12
"21081920400"	"ACSSF"	"KY"	140	0	21	81	920400	"."	"."	"1400000US21081920400"	"Census Tract 9204, Grant County, Kentucky"	123668413	820336	21	"Census Tract 9204, Grant County, Kentucky"	1479	222	657	398	147	55	0	0
"21083020100"	"ACSSF"	"KY"	140	0	21	83	20100	"."	"."	"1400000US21083020100"	"Census Tract 201, Graves County, Kentucky"	33939760	391425	21	"Census Tract 201, Graves County, Kentucky"	2906	405	1154	671	346	223	86	21
"21083020200"	"ACSSF"	"KY"	140	0	21	83	20200	"."	"."	"1400000US21083020200"	"Census Tract 202, Graves County, Kentucky"	50876503	530683	21	"Census Tract 202, Graves County, Kentucky"	3020	373	1108	697	429	184	57	172
"21083020301"	"ACSSF"	"KY"	140	0	21	83	20301	"."	"."	"1400000US21083020301"	"Census Tract 203.01, Graves County, Kentucky"	24317973	289140	21	"Census Tract 203.01, Graves County, Kentucky"	2581	350	974	934	223	100	0	0
"21083020302"	"ACSSF"	"KY"	140	0	21	83	20302	"."	"."	"1400000US21083020302"	"Census Tract 203.02, Graves County, Kentucky"	5801272	33955	21	"Census Tract 203.02, Graves County, Kentucky"	1404	171	562	473	157	41	0	0
"21083020400"	"ACSSF"	"KY"	140	0	21	83	20400	"."	"."	"1400000US21083020400"	"Census Tract 204, Graves County, Kentucky"	258260261	1339499	21	"Census Tract 204, Graves County, Kentucky"	2013	167	773	637	255	129	43	9
"21083020500"	"ACSSF"	"KY"	140	0	21	83	20500	"."	"."	"1400000US21083020500"	"Census Tract 205, Graves County, Kentucky"	263874148	2096919	21	"Census Tract 205, Graves County, Kentucky"	2426	348	1200	607	145	115	11	0
"21083020600"	"ACSSF"	"KY"	140	0	21	83	20600	"."	"."	"1400000US21083020600"	"Census Tract 206, Graves County, Kentucky"	108355551	1250430	21	"Census Tract 206, Graves County, Kentucky"	1586	116	626	463	207	150	24	0
"21083020700"	"ACSSF"	"KY"	140	0	21	83	20700	"."	"."	"1400000US21083020700"	"Census Tract 207, Graves County, Kentucky"	257430088	2643566	21	"Census Tract 207, Graves County, Kentucky"	3481	413	1359	1255	264	148	42	0
"21083020800"	"ACSSF"	"KY"	140	0	21	83	20800	"."	"."	"1400000US21083020800"	"Census Tract 208, Graves County, Kentucky"	266639757	2933271	21	"Census Tract 208, Graves County, Kentucky"	3291	269	1564	956	338	81	68	15
"21083020900"	"ACSSF"	"KY"	140	0	21	83	20900	"."	"."	"1400000US21083020900"	"Census Tract 209, Graves County, Kentucky"	159547597	1521191	21	"Census Tract 209, Graves County, Kentucky"	2179	200	1042	682	118	122	12	3
"21085950101"	"ACSSF"	"KY"	140	0	21	85	950101	"."	"."	"1400000US21085950101"	"Census Tract 9501.01, Grayson County, Kentucky"	42474665	5828751	21	"Census Tract 9501.01, Grayson County, Kentucky"	681	107	310	167	47	45	0	5
"21085950102"	"ACSSF"	"KY"	140	0	21	85	950102	"."	"."	"1400000US21085950102"	"Census Tract 9501.02, Grayson County, Kentucky"	172285522	5386425	21	"Census Tract 9501.02, Grayson County, Kentucky"	1775	257	593	687	172	18	31	17
"21085950200"	"ACSSF"	"KY"	140	0	21	85	950200	"."	"."	"1400000US21085950200"	"Census Tract 9502, Grayson County, Kentucky"	120554707	552500	21	"Census Tract 9502, Grayson County, Kentucky"	1959	391	913	482	119	46	0	8
"21085950300"	"ACSSF"	"KY"	140	0	21	85	950300	"."	"."	"1400000US21085950300"	"Census Tract 9503, Grayson County, Kentucky"	74111294	1941656	21	"Census Tract 9503, Grayson County, Kentucky"	2810	476	1182	913	139	100	0	0
"21085950401"	"ACSSF"	"KY"	140	0	21	85	950401	"."	"."	"1400000US21085950401"	"Census Tract 9504.01, Grayson County, Kentucky"	54571524	315154	21	"Census Tract 9504.01, Grayson County, Kentucky"	1406	243	786	140	34	50	0	153
"21085950402"	"ACSSF"	"KY"	140	0	21	85	950402	"."	"."	"1400000US21085950402"	"Census Tract 9504.02, Grayson County, Kentucky"	75192148	2242085	21	"Census Tract 9504.02, Grayson County, Kentucky"	3823	421	1602	1125	369	122	157	27
"21085950500"	"ACSSF"	"KY"	140	0	21	85	950500	"."	"."	"1400000US21085950500"	"Census Tract 9505, Grayson County, Kentucky"	147304434	2925906	21	"Census Tract 9505, Grayson County, Kentucky"	1725	233	760	361	206	56	79	30
"21085950600"	"ACSSF"	"KY"	140	0	21	85	950600	"."	"."	"1400000US21085950600"	"Census Tract 9506, Grayson County, Kentucky"	324351134	3144453	21	"Census Tract 9506, Grayson County, Kentucky"	2417	418	1083	484	190	228	3	11
"21085950700"	"ACSSF"	"KY"	140	0	21	85	950700	"."	"."	"1400000US21085950700"	"Census Tract 9507, Grayson County, Kentucky"	282946736	7430656	21	"Census Tract 9507, Grayson County, Kentucky"	1702	190	900	397	95	32	69	19
"21087930100"	"ACSSF"	"KY"	140	0	21	87	930100	"."	"."	"1400000US21087930100"	"Census Tract 9301, Green County, Kentucky"	253691344	2197857	21	"Census Tract 9301, Green County, Kentucky"	1816	368	675	524	151	48	25	25
"21087930200"	"ACSSF"	"KY"	140	0	21	87	930200	"."	"."	"1400000US21087930200"	"Census Tract 9302, Green County, Kentucky"	123715084	1874961	21	"Census Tract 9302, Green County, Kentucky"	3161	497	1395	842	167	180	70	10
"21087930300"	"ACSSF"	"KY"	140	0	21	87	930300	"."	"."	"1400000US21087930300"	"Census Tract 9303, Green County, Kentucky"	198306100	2041191	21	"Census Tract 9303, Green County, Kentucky"	2061	247	873	438	299	204	0	0
"21087930400"	"ACSSF"	"KY"	140	0	21	87	930400	"."	"."	"1400000US21087930400"	"Census Tract 9304, Green County, Kentucky"	164927771	1214697	21	"Census Tract 9304, Green County, Kentucky"	1157	120	518	337	81	77	17	7
"21089040100"	"ACSSF"	"KY"	140	0	21	89	40100	"."	"."	"1400000US21089040100"	"Census Tract 401, Greenup County, Kentucky"	18717317	1647679	21	"Census Tract 401, Greenup County, Kentucky"	3139	99	814	1036	636	356	168	30
"21089040201"	"ACSSF"	"KY"	140	0	21	89	40201	"."	"."	"1400000US21089040201"	"Census Tract 402.01, Greenup County, Kentucky"	4660496	533	21	"Census Tract 402.01, Greenup County, Kentucky"	1972	242	744	747	115	93	27	4
"21089040202"	"ACSSF"	"KY"	140	0	21	89	40202	"."	"."	"1400000US21089040202"	"Census Tract 402.02, Greenup County, Kentucky"	6137255	9860	21	"Census Tract 402.02, Greenup County, Kentucky"	3228	263	1065	1187	449	183	19	62
"21089040300"	"ACSSF"	"KY"	140	0	21	89	40300	"."	"."	"1400000US21089040300"	"Census Tract 403, Greenup County, Kentucky"	13055810	2346020	21	"Census Tract 403, Greenup County, Kentucky"	3077	244	1089	1158	327	180	26	53
"21089040400"	"ACSSF"	"KY"	140	0	21	89	40400	"."	"."	"1400000US21089040400"	"Census Tract 404, Greenup County, Kentucky"	166291388	3524444	21	"Census Tract 404, Greenup County, Kentucky"	3737	423	1577	1172	293	166	88	18
"21089040501"	"ACSSF"	"KY"	140	0	21	89	40501	"."	"."	"1400000US21089040501"	"Census Tract 405.01, Greenup County, Kentucky"	96064585	9006772	21	"Census Tract 405.01, Greenup County, Kentucky"	2312	118	839	988	197	126	44	0
"21089040502"	"ACSSF"	"KY"	140	0	21	89	40502	"."	"."	"1400000US21089040502"	"Census Tract 405.02, Greenup County, Kentucky"	248539038	4141491	21	"Census Tract 405.02, Greenup County, Kentucky"	3432	413	1466	1096	237	189	24	7
"21089040600"	"ACSSF"	"KY"	140	0	21	89	40600	"."	"."	"1400000US21089040600"	"Census Tract 406, Greenup County, Kentucky"	30640346	3939899	21	"Census Tract 406, Greenup County, Kentucky"	2071	197	1032	597	168	58	4	15
"21089040700"	"ACSSF"	"KY"	140	0	21	89	40700	"."	"."	"1400000US21089040700"	"Census Tract 407, Greenup County, Kentucky"	308024452	1250998	21	"Census Tract 407, Greenup County, Kentucky"	2541	477	1058	694	114	88	47	63
"21091960100"	"ACSSF"	"KY"	140	0	21	91	960100	"."	"."	"1400000US21091960100"	"Census Tract 9601, Hancock County, Kentucky"	112499118	13131255	21	"Census Tract 9601, Hancock County, Kentucky"	1722	268	696	474	212	54	7	11
"21091960200"	"ACSSF"	"KY"	140	0	21	91	960200	"."	"."	"1400000US21091960200"	"Census Tract 9602, Hancock County, Kentucky"	142466233	14880152	21	"Census Tract 9602, Hancock County, Kentucky"	2669	284	1075	778	320	128	43	41
"21091960300"	"ACSSF"	"KY"	140	0	21	91	960300	"."	"."	"1400000US21091960300"	"Census Tract 9603, Hancock County, Kentucky"	231110919	1120219	21	"Census Tract 9603, Hancock County, Kentucky"	1753	273	679	585	136	45	35	0
"21093000100"	"ACSSF"	"KY"	140	0	21	93	100	"."	"."	"1400000US21093000100"	"Census Tract 1, Hardin County, Kentucky"	10552957	2188084	21	"Census Tract 1, Hardin County, Kentucky"	740	112	245	240	113	29	1	0
"21093000201"	"ACSSF"	"KY"	140	0	21	93	201	"."	"."	"1400000US21093000201"	"Census Tract 2.01, Hardin County, Kentucky"	10910762	0	21	"Census Tract 2.01, Hardin County, Kentucky"	821	4	77	284	234	210	0	12
"21093000202"	"ACSSF"	"KY"	140	0	21	93	202	"."	"."	"1400000US21093000202"	"Census Tract 2.02, Hardin County, Kentucky"	9138735	7700	21	"Census Tract 2.02, Hardin County, Kentucky"	1981	53	239	823	650	182	21	13
"21093000300"	"ACSSF"	"KY"	140	0	21	93	300	"."	"."	"1400000US21093000300"	"Census Tract 3, Hardin County, Kentucky"	7733696	19567	21	"Census Tract 3, Hardin County, Kentucky"	3087	228	1035	1296	452	76	0	0
"21093000400"	"ACSSF"	"KY"	140	0	21	93	400	"."	"."	"1400000US21093000400"	"Census Tract 4, Hardin County, Kentucky"	7245906	803	21	"Census Tract 4, Hardin County, Kentucky"	3732	699	977	1794	236	26	0	0
"21093000500"	"ACSSF"	"KY"	140	0	21	93	500	"."	"."	"1400000US21093000500"	"Census Tract 5, Hardin County, Kentucky"	4359934	3477	21	"Census Tract 5, Hardin County, Kentucky"	1596	133	509	663	219	72	0	0
"21093000600"	"ACSSF"	"KY"	140	0	21	93	600	"."	"."	"1400000US21093000600"	"Census Tract 6, Hardin County, Kentucky"	5341637	15534	21	"Census Tract 6, Hardin County, Kentucky"	2112	281	701	775	254	100	0	1
"21093000700"	"ACSSF"	"KY"	140	0	21	93	700	"."	"."	"1400000US21093000700"	"Census Tract 7, Hardin County, Kentucky"	6460815	34065	21	"Census Tract 7, Hardin County, Kentucky"	3110	233	1149	1335	184	142	61	6
"21093000800"	"ACSSF"	"KY"	140	0	21	93	800	"."	"."	"1400000US21093000800"	"Census Tract 8, Hardin County, Kentucky"	18696474	210821	21	"Census Tract 8, Hardin County, Kentucky"	3674	172	1140	1242	550	438	88	44
"21093000902"	"ACSSF"	"KY"	140	0	21	93	902	"."	"."	"1400000US21093000902"	"Census Tract 9.02, Hardin County, Kentucky"	15744611	79634	21	"Census Tract 9.02, Hardin County, Kentucky"	3012	269	1216	915	397	174	33	8
"21093000903"	"ACSSF"	"KY"	140	0	21	93	903	"."	"."	"1400000US21093000903"	"Census Tract 9.03, Hardin County, Kentucky"	101693186	1047405	21	"Census Tract 9.03, Hardin County, Kentucky"	3029	123	757	1147	620	325	27	30
"21093000904"	"ACSSF"	"KY"	140	0	21	93	904	"."	"."	"1400000US21093000904"	"Census Tract 9.04, Hardin County, Kentucky"	65989842	491530	21	"Census Tract 9.04, Hardin County, Kentucky"	4472	189	1445	1705	730	371	32	0
"21093001003"	"ACSSF"	"KY"	140	0	21	93	1003	"."	"."	"1400000US21093001003"	"Census Tract 10.03, Hardin County, Kentucky"	113239304	1017426	21	"Census Tract 10.03, Hardin County, Kentucky"	3364	188	1024	995	736	412	9	0
"21093001004"	"ACSSF"	"KY"	140	0	21	93	1004	"."	"."	"1400000US21093001004"	"Census Tract 10.04, Hardin County, Kentucky"	51636158	439368	21	"Census Tract 10.04, Hardin County, Kentucky"	2635	67	1054	915	331	251	4	13
