Geo__geoid_	Geo_NAME	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_BTTR	Geo_BTBG	Geo_PUMA5	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21195930700"	"Census Tract 9307"	"Census Tract 9307, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2761	.	.	.	.	21	195	.	.	21	930700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1591	317	763	363	66	67	15	0
"21195930800"	"Census Tract 9308"	"Census Tract 9308, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2762	.	.	.	.	21	195	.	.	21	930800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2053	469	837	549	111	66	21	0
"21195930900"	"Census Tract 9309"	"Census Tract 9309, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2763	.	.	.	.	21	195	.	.	21	930900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1348	327	620	285	78	38	0	0
"21195931000"	"Census Tract 9310"	"Census Tract 9310, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2764	.	.	.	.	21	195	.	.	21	931000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1680	426	639	411	63	141	0	0
"21195931100"	"Census Tract 9311"	"Census Tract 9311, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2765	.	.	.	.	21	195	.	.	21	931100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3073	841	995	1081	87	65	0	4
"21195931200"	"Census Tract 9312"	"Census Tract 9312, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2766	.	.	.	.	21	195	.	.	21	931200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2640	334	1200	716	196	134	34	26
"21195931300"	"Census Tract 9313"	"Census Tract 9313, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2767	.	.	.	.	21	195	.	.	21	931300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1817	295	885	492	65	71	9	0
"21195931400"	"Census Tract 9314"	"Census Tract 9314, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2768	.	.	.	.	21	195	.	.	21	931400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2222	314	995	477	216	140	61	19
"21195931500"	"Census Tract 9315"	"Census Tract 9315, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2769	.	.	.	.	21	195	.	.	21	931500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2450	616	1001	635	76	89	7	26
"21195931600"	"Census Tract 9316"	"Census Tract 9316, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2770	.	.	.	.	21	195	.	.	21	931600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1128	344	483	238	47	12	0	4
"21195931700"	"Census Tract 9317"	"Census Tract 9317, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2771	.	.	.	.	21	195	.	.	21	931700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3286	1195	1245	631	95	120	0	0
"21195931800"	"Census Tract 9318"	"Census Tract 9318, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2772	.	.	.	.	21	195	.	.	21	931800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2182	657	866	501	68	73	0	17
"21195931900"	"Census Tract 9319"	"Census Tract 9319, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2773	.	.	.	.	21	195	.	.	21	931900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2134	679	906	291	148	80	30	0
"21197970100"	"Census Tract 9701"	"Census Tract 9701, Powell County, Kentucky"	"KY"	140	0	"ACSSF"	2774	.	.	.	.	21	197	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4529	890	1933	1109	418	156	14	9
"21197970200"	"Census Tract 9702"	"Census Tract 9702, Powell County, Kentucky"	"KY"	140	0	"ACSSF"	2775	.	.	.	.	21	197	.	.	21	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3862	749	1594	884	355	228	52	0
"21199930100"	"Census Tract 9301"	"Census Tract 9301, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2776	.	.	.	.	21	199	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3691	752	1594	889	241	179	25	11
"21199930200"	"Census Tract 9302"	"Census Tract 9302, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2777	.	.	.	.	21	199	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4115	1000	1741	1027	186	131	9	21
"21199930300"	"Census Tract 9303"	"Census Tract 9303, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2778	.	.	.	.	21	199	.	.	21	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3516	441	1408	1323	193	77	74	0
"21199930401"	"Census Tract 9304.01"	"Census Tract 9304.01, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2779	.	.	.	.	21	199	.	.	21	930401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2366	456	1029	527	160	142	45	7
"21199930402"	"Census Tract 9304.02"	"Census Tract 9304.02, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2780	.	.	.	.	21	199	.	.	21	930402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4019	467	1366	1241	389	307	190	59
"21199930501"	"Census Tract 9305.01"	"Census Tract 9305.01, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2781	.	.	.	.	21	199	.	.	21	930501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4638	591	1320	1355	852	306	130	84
"21199930502"	"Census Tract 9305.02"	"Census Tract 9305.02, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2782	.	.	.	.	21	199	.	.	21	930502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4730	822	1706	1314	502	342	31	13
"21199930600"	"Census Tract 9306"	"Census Tract 9306, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2783	.	.	.	.	21	199	.	.	21	930600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2966	886	917	786	234	98	32	13
"21199930700"	"Census Tract 9307"	"Census Tract 9307, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2784	.	.	.	.	21	199	.	.	21	930700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3296	477	1092	1255	330	85	57	0
"21199930800"	"Census Tract 9308"	"Census Tract 9308, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2785	.	.	.	.	21	199	.	.	21	930800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4339	834	1636	1382	307	155	25	0
"21199930900"	"Census Tract 9309"	"Census Tract 9309, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2786	.	.	.	.	21	199	.	.	21	930900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1900	375	868	479	100	78	0	0
"21199931000"	"Census Tract 9310"	"Census Tract 9310, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2787	.	.	.	.	21	199	.	.	21	931000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1095	232	560	237	40	26	0	0
"21199931101"	"Census Tract 9311.01"	"Census Tract 9311.01, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2788	.	.	.	.	21	199	.	.	21	931101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1781	313	639	533	200	63	33	0
"21199931102"	"Census Tract 9311.02"	"Census Tract 9311.02, Pulaski County, Kentucky"	"KY"	140	0	"ACSSF"	2789	.	.	.	.	21	199	.	.	21	931102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2493	497	1045	637	244	59	5	6
"21201970100"	"Census Tract 9701"	"Census Tract 9701, Robertson County, Kentucky"	"KY"	140	0	"ACSSF"	2790	.	.	.	.	21	201	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1532	337	518	432	166	63	16	0
"21203950100"	"Census Tract 9501"	"Census Tract 9501, Rockcastle County, Kentucky"	"KY"	140	0	"ACSSF"	2791	.	.	.	.	21	203	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2240	494	987	528	124	107	0	0
"21203950200"	"Census Tract 9502"	"Census Tract 9502, Rockcastle County, Kentucky"	"KY"	140	0	"ACSSF"	2792	.	.	.	.	21	203	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5011	1190	1996	1217	396	164	48	0
"21203950300"	"Census Tract 9503"	"Census Tract 9503, Rockcastle County, Kentucky"	"KY"	140	0	"ACSSF"	2793	.	.	.	.	21	203	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2834	496	1394	649	132	135	28	0
"21203950400"	"Census Tract 9504"	"Census Tract 9504, Rockcastle County, Kentucky"	"KY"	140	0	"ACSSF"	2794	.	.	.	.	21	203	.	.	21	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1787	475	798	386	111	7	10	0
"21205950100"	"Census Tract 9501"	"Census Tract 9501, Rowan County, Kentucky"	"KY"	140	0	"ACSSF"	2795	.	.	.	.	21	205	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3693	503	1013	833	634	439	113	158
"21205950200"	"Census Tract 9502"	"Census Tract 9502, Rowan County, Kentucky"	"KY"	140	0	"ACSSF"	2796	.	.	.	.	21	205	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4646	568	1081	1391	617	554	211	224
"21205950300"	"Census Tract 9503"	"Census Tract 9503, Rowan County, Kentucky"	"KY"	140	0	"ACSSF"	2797	.	.	.	.	21	205	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3019	636	819	1140	242	139	29	14
"21205950400"	"Census Tract 9504"	"Census Tract 9504, Rowan County, Kentucky"	"KY"	140	0	"ACSSF"	2798	.	.	.	.	21	205	.	.	21	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2653	596	1227	473	133	184	23	17
"21207960101"	"Census Tract 9601.01"	"Census Tract 9601.01, Russell County, Kentucky"	"KY"	140	0	"ACSSF"	2799	.	.	.	.	21	207	.	.	21	960101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2379	542	925	632	117	110	39	14
"21207960102"	"Census Tract 9601.02"	"Census Tract 9601.02, Russell County, Kentucky"	"KY"	140	0	"ACSSF"	2800	.	.	.	.	21	207	.	.	21	960102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3411	1127	1124	770	249	114	20	7
"21207960200"	"Census Tract 9602"	"Census Tract 9602, Russell County, Kentucky"	"KY"	140	0	"ACSSF"	2801	.	.	.	.	21	207	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1182	164	496	310	87	114	11	0
"21207960300"	"Census Tract 9603"	"Census Tract 9603, Russell County, Kentucky"	"KY"	140	0	"ACSSF"	2802	.	.	.	.	21	207	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2937	662	955	927	297	52	34	10
"21207960400"	"Census Tract 9604"	"Census Tract 9604, Russell County, Kentucky"	"KY"	140	0	"ACSSF"	2803	.	.	.	.	21	207	.	.	21	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2568	564	1023	652	226	69	27	7
"21209040100"	"Census Tract 401"	"Census Tract 401, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2804	.	.	.	.	21	209	.	.	21	40100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2933	337	1390	808	243	126	17	12
"21209040203"	"Census Tract 402.03"	"Census Tract 402.03, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2805	.	.	.	.	21	209	.	.	21	40203	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2802	131	668	1019	595	367	0	22
"21209040204"	"Census Tract 402.04"	"Census Tract 402.04, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2806	.	.	.	.	21	209	.	.	21	40204	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2460	250	917	780	323	140	22	28
"21209040205"	"Census Tract 402.05"	"Census Tract 402.05, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2807	.	.	.	.	21	209	.	.	21	40205	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2575	266	931	753	432	129	38	26
"21209040206"	"Census Tract 402.06"	"Census Tract 402.06, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2808	.	.	.	.	21	209	.	.	21	40206	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2557	680	869	639	236	63	40	30
"21209040301"	"Census Tract 403.01"	"Census Tract 403.01, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2809	.	.	.	.	21	209	.	.	21	40301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2147	244	764	508	266	272	78	15
"21209040302"	"Census Tract 403.02"	"Census Tract 403.02, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2810	.	.	.	.	21	209	.	.	21	40302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1167	34	199	454	282	133	40	25
"21209040303"	"Census Tract 403.03"	"Census Tract 403.03, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2811	.	.	.	.	21	209	.	.	21	40303	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1624	53	318	607	441	163	25	17
"21209040400"	"Census Tract 404"	"Census Tract 404, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2812	.	.	.	.	21	209	.	.	21	40400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2337	303	974	673	223	143	10	11
"21209040501"	"Census Tract 405.01"	"Census Tract 405.01, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2813	.	.	.	.	21	209	.	.	21	40501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1825	259	732	558	168	85	23	0
"21209040502"	"Census Tract 405.02"	"Census Tract 405.02, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2814	.	.	.	.	21	209	.	.	21	40502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2977	166	768	1081	550	241	80	91
"21209040601"	"Census Tract 406.01"	"Census Tract 406.01, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2815	.	.	.	.	21	209	.	.	21	40601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2446	213	422	586	694	311	168	52
"21209040602"	"Census Tract 406.02"	"Census Tract 406.02, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2816	.	.	.	.	21	209	.	.	21	40602	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3035	112	497	1090	815	362	129	30
"21209040603"	"Census Tract 406.03"	"Census Tract 406.03, Scott County, Kentucky"	"KY"	140	0	"ACSSF"	2817	.	.	.	.	21	209	.	.	21	40603	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3952	295	1162	1372	700	326	12	85
"21211040101"	"Census Tract 401.01"	"Census Tract 401.01, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2818	.	.	.	.	21	211	.	.	21	40101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2496	376	1049	661	244	143	23	0
"21211040102"	"Census Tract 401.02"	"Census Tract 401.02, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2819	.	.	.	.	21	211	.	.	21	40102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3470	626	1247	1021	344	185	47	0
"21211040200"	"Census Tract 402"	"Census Tract 402, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2820	.	.	.	.	21	211	.	.	21	40200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5453	652	1275	1688	1001	621	115	101
"21211040301"	"Census Tract 403.01"	"Census Tract 403.01, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2821	.	.	.	.	21	211	.	.	21	40301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3454	984	1136	1034	225	57	18	0
"21211040302"	"Census Tract 403.02"	"Census Tract 403.02, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2822	.	.	.	.	21	211	.	.	21	40302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2479	725	883	592	117	127	23	12
"21211040401"	"Census Tract 404.01"	"Census Tract 404.01, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2823	.	.	.	.	21	211	.	.	21	40401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5033	612	1784	1804	605	190	0	38
"21211040402"	"Census Tract 404.02"	"Census Tract 404.02, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2824	.	.	.	.	21	211	.	.	21	40402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2692	136	836	645	556	417	90	12
"21211040501"	"Census Tract 405.01"	"Census Tract 405.01, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2825	.	.	.	.	21	211	.	.	21	40501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2007	141	557	568	453	190	81	17
"21211040502"	"Census Tract 405.02"	"Census Tract 405.02, Shelby County, Kentucky"	"KY"	140	0	"ACSSF"	2826	.	.	.	.	21	211	.	.	21	40502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4730	431	1106	1531	980	569	89	24
"21213970100"	"Census Tract 9701"	"Census Tract 9701, Simpson County, Kentucky"	"KY"	140	0	"ACSSF"	2827	.	.	.	.	21	213	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1604	138	691	460	163	83	64	5
"21213970200"	"Census Tract 9702"	"Census Tract 9702, Simpson County, Kentucky"	"KY"	140	0	"ACSSF"	2828	.	.	.	.	21	213	.	.	21	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3336	508	1611	918	198	58	38	5
"21213970300"	"Census Tract 9703"	"Census Tract 9703, Simpson County, Kentucky"	"KY"	140	0	"ACSSF"	2829	.	.	.	.	21	213	.	.	21	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3290	630	1365	864	219	170	27	15
"21213970400"	"Census Tract 9704"	"Census Tract 9704, Simpson County, Kentucky"	"KY"	140	0	"ACSSF"	2830	.	.	.	.	21	213	.	.	21	970400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3962	444	1779	1052	522	133	20	12
"21215080101"	"Census Tract 801.01"	"Census Tract 801.01, Spencer County, Kentucky"	"KY"	140	0	"ACSSF"	2831	.	.	.	.	21	215	.	.	21	80101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2913	155	1023	1009	450	162	110	4
"21215080102"	"Census Tract 801.02"	"Census Tract 801.02, Spencer County, Kentucky"	"KY"	140	0	"ACSSF"	2832	.	.	.	.	21	215	.	.	21	80102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4216	495	1461	1306	557	367	20	10
"21215080103"	"Census Tract 801.03"	"Census Tract 801.03, Spencer County, Kentucky"	"KY"	140	0	"ACSSF"	2833	.	.	.	.	21	215	.	.	21	80103	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1475	166	508	617	115	61	8	0
"21215080200"	"Census Tract 802"	"Census Tract 802, Spencer County, Kentucky"	"KY"	140	0	"ACSSF"	2834	.	.	.	.	21	215	.	.	21	80200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4100	483	1468	1449	381	303	0	16
"21217920100"	"Census Tract 9201"	"Census Tract 9201, Taylor County, Kentucky"	"KY"	140	0	"ACSSF"	2835	.	.	.	.	21	217	.	.	21	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2066	428	889	511	90	123	25	0
"21217920200"	"Census Tract 9202"	"Census Tract 9202, Taylor County, Kentucky"	"KY"	140	0	"ACSSF"	2836	.	.	.	.	21	217	.	.	21	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2129	299	922	548	199	127	34	0
"21217920300"	"Census Tract 9203"	"Census Tract 9203, Taylor County, Kentucky"	"KY"	140	0	"ACSSF"	2837	.	.	.	.	21	217	.	.	21	920300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3069	389	1044	689	522	239	141	45
"21217920400"	"Census Tract 9204"	"Census Tract 9204, Taylor County, Kentucky"	"KY"	140	0	"ACSSF"	2838	.	.	.	.	21	217	.	.	21	920400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4853	434	1910	1296	730	276	113	94
"21217920500"	"Census Tract 9205"	"Census Tract 9205, Taylor County, Kentucky"	"KY"	140	0	"ACSSF"	2839	.	.	.	.	21	217	.	.	21	920500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4411	804	1765	1425	184	174	38	21
"21219950100"	"Census Tract 9501"	"Census Tract 9501, Todd County, Kentucky"	"KY"	140	0	"ACSSF"	2840	.	.	.	.	21	219	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1913	687	704	390	95	37	0	0
"21219950200"	"Census Tract 9502"	"Census Tract 9502, Todd County, Kentucky"	"KY"	140	0	"ACSSF"	2841	.	.	.	.	21	219	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3636	550	1529	1045	260	223	29	0
"21219950300"	"Census Tract 9503"	"Census Tract 9503, Todd County, Kentucky"	"KY"	140	0	"ACSSF"	2842	.	.	.	.	21	219	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1628	406	622	430	90	60	0	20
"21219950400"	"Census Tract 9504"	"Census Tract 9504, Todd County, Kentucky"	"KY"	140	0	"ACSSF"	2843	.	.	.	.	21	219	.	.	21	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	961	162	301	261	143	72	18	4
