Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21185030601"	"14000US21185030601"	"Census Tract 306.01"	"Census Tract 306.01, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002735"	""	""	""	""	"21"	"185"	""	""	""	"030601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4035	131	705	993	1236	647	242	81
"21185030602"	"14000US21185030602"	"Census Tract 306.02"	"Census Tract 306.02, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002736"	""	""	""	""	"21"	"185"	""	""	""	"030602"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3490	103	797	991	1012	481	62	44
"21185030701"	"14000US21185030701"	"Census Tract 307.01"	"Census Tract 307.01, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002737"	""	""	""	""	"21"	"185"	""	""	""	"030701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1864	35	111	379	665	386	155	133
"21185030702"	"14000US21185030702"	"Census Tract 307.02"	"Census Tract 307.02, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002738"	""	""	""	""	"21"	"185"	""	""	""	"030702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4133	130	451	899	1391	855	316	91
"21185030801"	"14000US21185030801"	"Census Tract 308.01"	"Census Tract 308.01, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002739"	""	""	""	""	"21"	"185"	""	""	""	"030801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2691	49	239	443	1180	433	272	75
"21185030802"	"14000US21185030802"	"Census Tract 308.02"	"Census Tract 308.02, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002740"	""	""	""	""	"21"	"185"	""	""	""	"030802"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3394	62	346	1173	1148	485	90	90
"21187970100"	"14000US21187970100"	"Census Tract 9701"	"Census Tract 9701, Owen County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002741"	""	""	""	""	"21"	"187"	""	""	""	"970100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2367	444	1194	462	162	80	16	9
"21187970200"	"14000US21187970200"	"Census Tract 9702"	"Census Tract 9702, Owen County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002742"	""	""	""	""	"21"	"187"	""	""	""	"970200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3206	582	1534	645	344	89	4	8
"21187970300"	"14000US21187970300"	"Census Tract 9703"	"Census Tract 9703, Owen County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002743"	""	""	""	""	"21"	"187"	""	""	""	"970300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2001	539	790	555	82	23	12	0
"21189930100"	"14000US21189930100"	"Census Tract 9301"	"Census Tract 9301, Owsley County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002744"	""	""	""	""	"21"	"189"	""	""	""	"930100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1653	490	593	213	143	173	32	9
