Geo_FIPS	Geo_QName	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_PLACESE	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21015070502"	"Census Tract 705.02, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001884"	""	""	""	""	"21"	"015"	""	""	"070502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070502"	"Census Tract 705.02"	""	""	""	3111	209	1212	1059	443	103	85	0
"21015070503"	"Census Tract 705.03, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001885"	""	""	""	""	"21"	"015"	""	""	"070503"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070503"	"Census Tract 705.03"	""	""	""	4570	117	1901	1285	917	216	96	38
"21015070505"	"Census Tract 705.05, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001886"	""	""	""	""	"21"	"015"	""	""	"070505"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070505"	"Census Tract 705.05"	""	""	""	2407	64	600	845	643	229	26	0
"21015070506"	"Census Tract 705.06, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001887"	""	""	""	""	"21"	"015"	""	""	"070506"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070506"	"Census Tract 705.06"	""	""	""	3019	432	648	854	604	388	55	38
"21015070601"	"Census Tract 706.01, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001888"	""	""	""	""	"21"	"015"	""	""	"070601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070601"	"Census Tract 706.01"	""	""	""	1944	121	593	407	526	210	79	8
"21015070604"	"Census Tract 706.04, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001889"	""	""	""	""	"21"	"015"	""	""	"070604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070604"	"Census Tract 706.04"	""	""	""	1947	230	736	478	273	163	46	21
"21015070605"	"Census Tract 706.05, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001890"	""	""	""	""	"21"	"015"	""	""	"070605"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070605"	"Census Tract 706.05"	""	""	""	4628	167	956	1044	1420	739	262	40
"21015070606"	"Census Tract 706.06, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001891"	""	""	""	""	"21"	"015"	""	""	"070606"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070606"	"Census Tract 706.06"	""	""	""	2799	149	964	1196	273	161	20	36
"21015070607"	"Census Tract 706.07, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001892"	""	""	""	""	"21"	"015"	""	""	"070607"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015070607"	"Census Tract 706.07"	""	""	""	2729	117	576	889	748	220	97	82
"21015980100"	"Census Tract 9801, Boone County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001893"	""	""	""	""	"21"	"015"	""	""	"980100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21015980100"	"Census Tract 9801"	""	""	""	32	0	0	32	0	0	0	0
"21017030101"	"Census Tract 301.01, Bourbon County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001894"	""	""	""	""	"21"	"017"	""	""	"030101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21017030101"	"Census Tract 301.01"	""	""	""	1412	256	492	435	143	77	0	9
"21017030102"	"Census Tract 301.02, Bourbon County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001895"	""	""	""	""	"21"	"017"	""	""	"030102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21017030102"	"Census Tract 301.02"	""	""	""	1332	270	569	400	62	24	7	0
"21017030201"	"Census Tract 302.01, Bourbon County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001896"	""	""	""	""	"21"	"017"	""	""	"030201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21017030201"	"Census Tract 302.01"	""	""	""	2645	125	803	855	476	276	86	24
"21017030202"	"Census Tract 302.02, Bourbon County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001897"	""	""	""	""	"21"	"017"	""	""	"030202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21017030202"	"Census Tract 302.02"	""	""	""	1300	267	429	262	109	233	0	0
"21017030300"	"Census Tract 303, Bourbon County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001898"	""	""	""	""	"21"	"017"	""	""	"030300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21017030300"	"Census Tract 303"	""	""	""	2275	239	946	500	388	128	46	28
"21017030400"	"Census Tract 304, Bourbon County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001899"	""	""	""	""	"21"	"017"	""	""	"030400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21017030400"	"Census Tract 304"	""	""	""	1654	153	572	441	319	88	81	0
"21017030500"	"Census Tract 305, Bourbon County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001900"	""	""	""	""	"21"	"017"	""	""	"030500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21017030500"	"Census Tract 305"	""	""	""	1714	318	645	383	230	109	5	24
"21017030600"	"Census Tract 306, Bourbon County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001901"	""	""	""	""	"21"	"017"	""	""	"030600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21017030600"	"Census Tract 306"	""	""	""	1491	367	638	281	139	45	9	12
"21019030200"	"Census Tract 302, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001902"	""	""	""	""	"21"	"019"	""	""	"030200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019030200"	"Census Tract 302"	""	""	""	771	147	209	200	106	78	21	10
"21019030300"	"Census Tract 303, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001903"	""	""	""	""	"21"	"019"	""	""	"030300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019030300"	"Census Tract 303"	""	""	""	1346	297	476	401	92	64	16	0
"21019030400"	"Census Tract 304, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001904"	""	""	""	""	"21"	"019"	""	""	"030400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019030400"	"Census Tract 304"	""	""	""	1408	146	391	522	155	104	90	0
"21019030500"	"Census Tract 305, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001905"	""	""	""	""	"21"	"019"	""	""	"030500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019030500"	"Census Tract 305"	""	""	""	3094	374	1018	1007	386	208	97	4
"21019030600"	"Census Tract 306, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001906"	""	""	""	""	"21"	"019"	""	""	"030600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019030600"	"Census Tract 306"	""	""	""	2835	61	727	891	290	738	65	63
"21019030700"	"Census Tract 307, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001907"	""	""	""	""	"21"	"019"	""	""	"030700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019030700"	"Census Tract 307"	""	""	""	2196	351	668	589	389	124	64	11
"21019030800"	"Census Tract 308, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001908"	""	""	""	""	"21"	"019"	""	""	"030800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019030800"	"Census Tract 308"	""	""	""	2569	293	701	1041	424	77	18	15
"21019030900"	"Census Tract 309, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001909"	""	""	""	""	"21"	"019"	""	""	"030900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019030900"	"Census Tract 309"	""	""	""	3641	406	1440	1148	370	220	26	31
"21019031001"	"Census Tract 310.01, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001910"	""	""	""	""	"21"	"019"	""	""	"031001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019031001"	"Census Tract 310.01"	""	""	""	1010	126	379	332	106	52	15	0
"21019031003"	"Census Tract 310.03, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001911"	""	""	""	""	"21"	"019"	""	""	"031003"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019031003"	"Census Tract 310.03"	""	""	""	2389	248	753	859	343	65	90	31
"21019031004"	"Census Tract 310.04, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001912"	""	""	""	""	"21"	"019"	""	""	"031004"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019031004"	"Census Tract 310.04"	""	""	""	2858	300	956	1169	362	41	17	13
"21019031101"	"Census Tract 311.01, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001913"	""	""	""	""	"21"	"019"	""	""	"031101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019031101"	"Census Tract 311.01"	""	""	""	3637	421	1185	1497	247	152	74	61
"21019031102"	"Census Tract 311.02, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001914"	""	""	""	""	"21"	"019"	""	""	"031102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019031102"	"Census Tract 311.02"	""	""	""	1662	76	920	526	73	43	8	16
"21019031200"	"Census Tract 312, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001915"	""	""	""	""	"21"	"019"	""	""	"031200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019031200"	"Census Tract 312"	""	""	""	2757	400	792	1028	318	182	37	0
"21019031300"	"Census Tract 313, Boyd County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001916"	""	""	""	""	"21"	"019"	""	""	"031300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21019031300"	"Census Tract 313"	""	""	""	1750	411	717	475	66	61	14	6
"21021930100"	"Census Tract 9301, Boyle County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001917"	""	""	""	""	"21"	"021"	""	""	"930100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21021930100"	"Census Tract 9301"	""	""	""	4330	809	1151	1189	489	562	61	69
"21021930200"	"Census Tract 9302, Boyle County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001918"	""	""	""	""	"21"	"021"	""	""	"930200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21021930200"	"Census Tract 9302"	""	""	""	3128	153	876	940	631	413	79	36
"21021930300"	"Census Tract 9303, Boyle County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001919"	""	""	""	""	"21"	"021"	""	""	"930300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21021930300"	"Census Tract 9303"	""	""	""	1542	178	523	437	192	138	15	59
"21021930400"	"Census Tract 9304, Boyle County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001920"	""	""	""	""	"21"	"021"	""	""	"930400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21021930400"	"Census Tract 9304"	""	""	""	2714	269	1210	967	166	90	12	0
"21021930500"	"Census Tract 9305, Boyle County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001921"	""	""	""	""	"21"	"021"	""	""	"930500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21021930500"	"Census Tract 9305"	""	""	""	2333	223	653	659	413	282	69	34
"21021930600"	"Census Tract 9306, Boyle County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001922"	""	""	""	""	"21"	"021"	""	""	"930600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21021930600"	"Census Tract 9306"	""	""	""	2818	234	1093	589	627	202	45	28
"21021930700"	"Census Tract 9307, Boyle County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001923"	""	""	""	""	"21"	"021"	""	""	"930700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21021930700"	"Census Tract 9307"	""	""	""	3247	402	1418	943	275	121	46	42
"21023950100"	"Census Tract 9501, Bracken County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001924"	""	""	""	""	"21"	"023"	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21023950100"	"Census Tract 9501"	""	""	""	1822	190	897	531	102	87	12	3
"21023950200"	"Census Tract 9502, Bracken County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001925"	""	""	""	""	"21"	"023"	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21023950200"	"Census Tract 9502"	""	""	""	1215	193	473	349	100	67	33	0
"21023950300"	"Census Tract 9503, Bracken County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001926"	""	""	""	""	"21"	"023"	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21023950300"	"Census Tract 9503"	""	""	""	2707	353	1354	686	153	128	33	0
"21025920200"	"Census Tract 9202, Breathitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001927"	""	""	""	""	"21"	"025"	""	""	"920200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21025920200"	"Census Tract 9202"	""	""	""	1337	190	478	367	85	132	74	11
"21025920301"	"Census Tract 9203.01, Breathitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001928"	""	""	""	""	"21"	"025"	""	""	"920301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21025920301"	"Census Tract 9203.01"	""	""	""	1569	340	635	269	135	136	47	7
"21025920302"	"Census Tract 9203.02, Breathitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001929"	""	""	""	""	"21"	"025"	""	""	"920302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21025920302"	"Census Tract 9203.02"	""	""	""	775	188	213	274	35	56	6	3
"21025920500"	"Census Tract 9205, Breathitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001930"	""	""	""	""	"21"	"025"	""	""	"920500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21025920500"	"Census Tract 9205"	""	""	""	1173	196	614	231	52	62	18	0
"21025920600"	"Census Tract 9206, Breathitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001931"	""	""	""	""	"21"	"025"	""	""	"920600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21025920600"	"Census Tract 9206"	""	""	""	1132	305	498	258	26	35	10	0
"21025920700"	"Census Tract 9207, Breathitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001932"	""	""	""	""	"21"	"025"	""	""	"920700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21025920700"	"Census Tract 9207"	""	""	""	1309	427	461	237	78	59	43	4
"21025920800"	"Census Tract 9208, Breathitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001933"	""	""	""	""	"21"	"025"	""	""	"920800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21025920800"	"Census Tract 9208"	""	""	""	1810	407	614	441	195	149	4	0
"21027960100"	"Census Tract 9601, Breckinridge County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001934"	""	""	""	""	"21"	"027"	""	""	"960100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21027960100"	"Census Tract 9601"	""	""	""	3380	468	1565	818	458	46	2	23
"21027960200"	"Census Tract 9602, Breckinridge County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001935"	""	""	""	""	"21"	"027"	""	""	"960200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21027960200"	"Census Tract 9602"	""	""	""	3865	411	1531	1236	277	244	143	23
"21027960300"	"Census Tract 9603, Breckinridge County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001936"	""	""	""	""	"21"	"027"	""	""	"960300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21027960300"	"Census Tract 9603"	""	""	""	2051	241	897	705	130	74	4	0
"21027960400"	"Census Tract 9604, Breckinridge County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001937"	""	""	""	""	"21"	"027"	""	""	"960400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21027960400"	"Census Tract 9604"	""	""	""	1015	96	504	249	54	97	9	6
"21027960501"	"Census Tract 9605.01, Breckinridge County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001938"	""	""	""	""	"21"	"027"	""	""	"960501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21027960501"	"Census Tract 9605.01"	""	""	""	1520	396	476	515	75	54	4	0
"21027960502"	"Census Tract 9605.02, Breckinridge County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001939"	""	""	""	""	"21"	"027"	""	""	"960502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21027960502"	"Census Tract 9605.02"	""	""	""	2252	311	980	653	167	134	7	0
"21029020101"	"Census Tract 201.01, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001940"	""	""	""	""	"21"	"029"	""	""	"020101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020101"	"Census Tract 201.01"	""	""	""	2381	229	1019	858	156	67	21	31
"21029020102"	"Census Tract 201.02, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001941"	""	""	""	""	"21"	"029"	""	""	"020102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020102"	"Census Tract 201.02"	""	""	""	2168	323	707	785	256	97	0	0
"21029020103"	"Census Tract 201.03, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001942"	""	""	""	""	"21"	"029"	""	""	"020103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020103"	"Census Tract 201.03"	""	""	""	2264	85	918	786	359	78	38	0
"21029020201"	"Census Tract 202.01, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001943"	""	""	""	""	"21"	"029"	""	""	"020201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020201"	"Census Tract 202.01"	""	""	""	4031	492	1133	1442	598	337	14	15
"21029020202"	"Census Tract 202.02, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001944"	""	""	""	""	"21"	"029"	""	""	"020202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020202"	"Census Tract 202.02"	""	""	""	2628	96	858	985	416	227	38	8
"21029020300"	"Census Tract 203, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001945"	""	""	""	""	"21"	"029"	""	""	"020300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020300"	"Census Tract 203"	""	""	""	3839	271	1480	1391	405	246	36	10
"21029020401"	"Census Tract 204.01, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001946"	""	""	""	""	"21"	"029"	""	""	"020401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020401"	"Census Tract 204.01"	""	""	""	1294	68	517	492	158	59	0	0
"21029020402"	"Census Tract 204.02, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001947"	""	""	""	""	"21"	"029"	""	""	"020402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020402"	"Census Tract 204.02"	""	""	""	4204	258	2110	1314	312	179	31	0
"21029020501"	"Census Tract 205.01, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001948"	""	""	""	""	"21"	"029"	""	""	"020501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020501"	"Census Tract 205.01"	""	""	""	2432	269	1309	712	116	14	0	12
"21029020502"	"Census Tract 205.02, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001949"	""	""	""	""	"21"	"029"	""	""	"020502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020502"	"Census Tract 205.02"	""	""	""	1931	338	878	521	104	90	0	0
"21029020601"	"Census Tract 206.01, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001950"	""	""	""	""	"21"	"029"	""	""	"020601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020601"	"Census Tract 206.01"	""	""	""	4094	401	1644	1480	365	179	9	16
"21029020602"	"Census Tract 206.02, Bullitt County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0001951"	""	""	""	""	"21"	"029"	""	""	"020602"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21029020602"	"Census Tract 206.02"	""	""	""	1377	124	562	455	139	76	15	6
