Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21019030400"	"14000US21019030400"	"Census Tract 304, Boyd County, Kentucky"	"Census Tract 304, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003636"	""	""	""	""	"21"	"019"	""	""	""	"030400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1387	223	431	409	185	69	23	47
"21019030500"	"14000US21019030500"	"Census Tract 305, Boyd County, Kentucky"	"Census Tract 305, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003637"	""	""	""	""	"21"	"019"	""	""	""	"030500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3207	352	1105	1061	421	174	79	15
"21019030600"	"14000US21019030600"	"Census Tract 306, Boyd County, Kentucky"	"Census Tract 306, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003638"	""	""	""	""	"21"	"019"	""	""	""	"030600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2938	255	934	1046	380	228	69	26
"21019030700"	"14000US21019030700"	"Census Tract 307, Boyd County, Kentucky"	"Census Tract 307, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003639"	""	""	""	""	"21"	"019"	""	""	""	"030700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2455	341	666	876	302	168	91	11
"21019030800"	"14000US21019030800"	"Census Tract 308, Boyd County, Kentucky"	"Census Tract 308, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003640"	""	""	""	""	"21"	"019"	""	""	""	"030800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2429	593	769	754	132	136	45	0
"21019030900"	"14000US21019030900"	"Census Tract 309, Boyd County, Kentucky"	"Census Tract 309, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003641"	""	""	""	""	"21"	"019"	""	""	""	"030900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3922	919	1450	1153	221	125	44	10
"21019031000"	"14000US21019031000"	"Census Tract 310, Boyd County, Kentucky"	"Census Tract 310, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003642"	""	""	""	""	"21"	"019"	""	""	""	"031000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5829	999	2307	1658	531	232	80	22
"21019031100"	"14000US21019031100"	"Census Tract 311, Boyd County, Kentucky"	"Census Tract 311, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003643"	""	""	""	""	"21"	"019"	""	""	""	"031100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5611	904	2164	1499	649	328	33	34
"21019031200"	"14000US21019031200"	"Census Tract 312, Boyd County, Kentucky"	"Census Tract 312, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003644"	""	""	""	""	"21"	"019"	""	""	""	"031200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2422	313	724	943	325	73	23	21
"21019031300"	"14000US21019031300"	"Census Tract 313, Boyd County, Kentucky"	"Census Tract 313, Boyd County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003645"	""	""	""	""	"21"	"019"	""	""	""	"031300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1738	511	541	591	49	41	5	0
"21021990100"	"14000US21021990100"	"Census Tract 9901, Boyle County, Kentucky"	"Census Tract 9901, Boyle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003646"	""	""	""	""	"21"	"021"	""	""	""	"990100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3625	615	1319	678	472	387	123	31
"21021990200"	"14000US21021990200"	"Census Tract 9902, Boyle County, Kentucky"	"Census Tract 9902, Boyle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003647"	""	""	""	""	"21"	"021"	""	""	""	"990200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3250	405	884	920	536	309	112	84
"21021990300"	"14000US21021990300"	"Census Tract 9903, Boyle County, Kentucky"	"Census Tract 9903, Boyle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003648"	""	""	""	""	"21"	"021"	""	""	""	"990300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1148	95	378	365	188	75	35	12
"21021990400"	"14000US21021990400"	"Census Tract 9904, Boyle County, Kentucky"	"Census Tract 9904, Boyle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003649"	""	""	""	""	"21"	"021"	""	""	""	"990400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2501	539	979	656	267	50	10	0
"21021990500"	"14000US21021990500"	"Census Tract 9905, Boyle County, Kentucky"	"Census Tract 9905, Boyle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003650"	""	""	""	""	"21"	"021"	""	""	""	"990500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2485	436	677	573	506	205	79	9
"21021990600"	"14000US21021990600"	"Census Tract 9906, Boyle County, Kentucky"	"Census Tract 9906, Boyle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003651"	""	""	""	""	"21"	"021"	""	""	""	"990600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2706	402	1196	662	257	124	65	0
"21021990700"	"14000US21021990700"	"Census Tract 9907, Boyle County, Kentucky"	"Census Tract 9907, Boyle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003652"	""	""	""	""	"21"	"021"	""	""	""	"990700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3309	736	1620	681	203	69	0	0
"21023950100"	"14000US21023950100"	"Census Tract 9501, Bracken County, Kentucky"	"Census Tract 9501, Bracken County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003653"	""	""	""	""	"21"	"023"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1698	495	784	280	113	23	3	0
"21023950200"	"14000US21023950200"	"Census Tract 9502, Bracken County, Kentucky"	"Census Tract 9502, Bracken County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003654"	""	""	""	""	"21"	"023"	""	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1174	398	541	117	98	20	0	0
"21023950300"	"14000US21023950300"	"Census Tract 9503, Bracken County, Kentucky"	"Census Tract 9503, Bracken County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003655"	""	""	""	""	"21"	"023"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2963	718	1516	430	136	163	0	0
"21025980100"	"14000US21025980100"	"Census Tract 9801, Breathitt County, Kentucky"	"Census Tract 9801, Breathitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003656"	""	""	""	""	"21"	"025"	""	""	""	"980100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	907	495	243	123	46	0	0	0
"21025980200"	"14000US21025980200"	"Census Tract 9802, Breathitt County, Kentucky"	"Census Tract 9802, Breathitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003657"	""	""	""	""	"21"	"025"	""	""	""	"980200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1472	557	472	254	119	46	24	0
"21025980300"	"14000US21025980300"	"Census Tract 9803, Breathitt County, Kentucky"	"Census Tract 9803, Breathitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003658"	""	""	""	""	"21"	"025"	""	""	""	"980300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3020	766	1036	789	231	185	10	3
"21025980400"	"14000US21025980400"	"Census Tract 9804, Breathitt County, Kentucky"	"Census Tract 9804, Breathitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003659"	""	""	""	""	"21"	"025"	""	""	""	"980400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	755	430	208	85	23	9	0	0
"21025980500"	"14000US21025980500"	"Census Tract 9805, Breathitt County, Kentucky"	"Census Tract 9805, Breathitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003660"	""	""	""	""	"21"	"025"	""	""	""	"980500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1339	639	522	135	27	7	9	0
"21025980600"	"14000US21025980600"	"Census Tract 9806, Breathitt County, Kentucky"	"Census Tract 9806, Breathitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003661"	""	""	""	""	"21"	"025"	""	""	""	"980600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1722	927	603	125	50	17	0	0
"21025980700"	"14000US21025980700"	"Census Tract 9807, Breathitt County, Kentucky"	"Census Tract 9807, Breathitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003662"	""	""	""	""	"21"	"025"	""	""	""	"980700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1415	390	603	250	50	69	0	53
"21027960100"	"14000US21027960100"	"Census Tract 9601, Breckinridge County, Kentucky"	"Census Tract 9601, Breckinridge County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003663"	""	""	""	""	"21"	"027"	""	""	""	"960100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2965	667	1582	480	164	60	0	12
"21027960200"	"14000US21027960200"	"Census Tract 9602, Breckinridge County, Kentucky"	"Census Tract 9602, Breckinridge County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003664"	""	""	""	""	"21"	"027"	""	""	""	"960200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3770	865	1808	710	192	153	42	0
"21027960300"	"14000US21027960300"	"Census Tract 9603, Breckinridge County, Kentucky"	"Census Tract 9603, Breckinridge County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003665"	""	""	""	""	"21"	"027"	""	""	""	"960300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2274	491	1071	579	54	65	12	2
"21027960400"	"14000US21027960400"	"Census Tract 9604, Breckinridge County, Kentucky"	"Census Tract 9604, Breckinridge County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003666"	""	""	""	""	"21"	"027"	""	""	""	"960400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	790	106	487	164	19	14	0	0
"21027960500"	"14000US21027960500"	"Census Tract 9605, Breckinridge County, Kentucky"	"Census Tract 9605, Breckinridge County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003667"	""	""	""	""	"21"	"027"	""	""	""	"960500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3162	839	1252	822	165	73	11	0
"21029020100"	"14000US21029020100"	"Census Tract 201, Bullitt County, Kentucky"	"Census Tract 201, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003668"	""	""	""	""	"21"	"029"	""	""	""	"020100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6954	873	2758	2494	499	284	27	19
"21029020200"	"14000US21029020200"	"Census Tract 202, Bullitt County, Kentucky"	"Census Tract 202, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003669"	""	""	""	""	"21"	"029"	""	""	""	"020200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6238	641	2413	2122	664	279	103	16
"21029020300"	"14000US21029020300"	"Census Tract 203, Bullitt County, Kentucky"	"Census Tract 203, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003670"	""	""	""	""	"21"	"029"	""	""	""	"020300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2965	352	1033	1152	297	94	29	8
"21029020400"	"14000US21029020400"	"Census Tract 204, Bullitt County, Kentucky"	"Census Tract 204, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003671"	""	""	""	""	"21"	"029"	""	""	""	"020400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4296	657	2070	1203	207	147	12	0
"21029020500"	"14000US21029020500"	"Census Tract 205, Bullitt County, Kentucky"	"Census Tract 205, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003672"	""	""	""	""	"21"	"029"	""	""	""	"020500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3518	670	1569	983	198	42	56	0
"21029020600"	"14000US21029020600"	"Census Tract 206, Bullitt County, Kentucky"	"Census Tract 206, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003673"	""	""	""	""	"21"	"029"	""	""	""	"020600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5165	829	2174	1621	370	150	15	6
"21029020700"	"14000US21029020700"	"Census Tract 207, Bullitt County, Kentucky"	"Census Tract 207, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003674"	""	""	""	""	"21"	"029"	""	""	""	"020700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4605	1139	1754	1282	311	105	0	14
"21029020800"	"14000US21029020800"	"Census Tract 208, Bullitt County, Kentucky"	"Census Tract 208, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003675"	""	""	""	""	"21"	"029"	""	""	""	"020800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4585	1118	2089	1017	151	192	18	0
"21029020900"	"14000US21029020900"	"Census Tract 209, Bullitt County, Kentucky"	"Census Tract 209, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003676"	""	""	""	""	"21"	"029"	""	""	""	"020900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2061	517	912	496	110	26	0	0
"21029021100"	"14000US21029021100"	"Census Tract 211, Bullitt County, Kentucky"	"Census Tract 211, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003677"	""	""	""	""	"21"	"029"	""	""	""	"021100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5659	1028	2518	1304	440	261	108	0
"21029021200"	"14000US21029021200"	"Census Tract 212, Bullitt County, Kentucky"	"Census Tract 212, Bullitt County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003678"	""	""	""	""	"21"	"029"	""	""	""	"021200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3716	650	2008	758	226	47	11	16
"21031990100"	"14000US21031990100"	"Census Tract 9901, Butler County, Kentucky"	"Census Tract 9901, Butler County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003679"	""	""	""	""	"21"	"031"	""	""	""	"990100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2192	496	1015	461	175	45	0	0
"21031990200"	"14000US21031990200"	"Census Tract 9902, Butler County, Kentucky"	"Census Tract 9902, Butler County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003680"	""	""	""	""	"21"	"031"	""	""	""	"990200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1178	435	455	249	39	0	0	0
"21031990300"	"14000US21031990300"	"Census Tract 9903, Butler County, Kentucky"	"Census Tract 9903, Butler County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003681"	""	""	""	""	"21"	"031"	""	""	""	"990300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3160	1024	1134	772	119	85	26	0
"21031990400"	"14000US21031990400"	"Census Tract 9904, Butler County, Kentucky"	"Census Tract 9904, Butler County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003682"	""	""	""	""	"21"	"031"	""	""	""	"990400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1373	384	479	429	51	30	0	0
"21031990500"	"14000US21031990500"	"Census Tract 9905, Butler County, Kentucky"	"Census Tract 9905, Butler County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003683"	""	""	""	""	"21"	"031"	""	""	""	"990500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1229	307	607	283	26	6	0	0
"21033980100"	"14000US21033980100"	"Census Tract 9801, Caldwell County, Kentucky"	"Census Tract 9801, Caldwell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003684"	""	""	""	""	"21"	"033"	""	""	""	"980100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1595	296	809	332	90	52	16	0
"21033980200"	"14000US21033980200"	"Census Tract 9802, Caldwell County, Kentucky"	"Census Tract 9802, Caldwell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003685"	""	""	""	""	"21"	"033"	""	""	""	"980200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3729	958	1529	1016	76	132	7	11
"21033980300"	"14000US21033980300"	"Census Tract 9803, Caldwell County, Kentucky"	"Census Tract 9803, Caldwell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003686"	""	""	""	""	"21"	"033"	""	""	""	"980300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3797	665	1560	850	277	291	135	19
"21035010100"	"14000US21035010100"	"Census Tract 101, Calloway County, Kentucky"	"Census Tract 101, Calloway County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003687"	""	""	""	""	"21"	"035"	""	""	""	"010100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2772	705	1162	476	260	125	11	33
"21035010200"	"14000US21035010200"	"Census Tract 102, Calloway County, Kentucky"	"Census Tract 102, Calloway County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003688"	""	""	""	""	"21"	"035"	""	""	""	"010200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2966	464	1092	760	387	225	21	17
"21035010300"	"14000US21035010300"	"Census Tract 103, Calloway County, Kentucky"	"Census Tract 103, Calloway County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003689"	""	""	""	""	"21"	"035"	""	""	""	"010300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2560	351	838	574	446	212	71	68
"21035010400"	"14000US21035010400"	"Census Tract 104, Calloway County, Kentucky"	"Census Tract 104, Calloway County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003690"	""	""	""	""	"21"	"035"	""	""	""	"010400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1382	196	502	350	190	96	13	35
"21035010500"	"14000US21035010500"	"Census Tract 105, Calloway County, Kentucky"	"Census Tract 105, Calloway County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003691"	""	""	""	""	"21"	"035"	""	""	""	"010500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2399	371	715	690	398	164	18	43
"21035010600"	"14000US21035010600"	"Census Tract 106, Calloway County, Kentucky"	"Census Tract 106, Calloway County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003692"	""	""	""	""	"21"	"035"	""	""	""	"010600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4544	376	904	1260	955	586	206	257
"21035010700"	"14000US21035010700"	"Census Tract 107, Calloway County, Kentucky"	"Census Tract 107, Calloway County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003693"	""	""	""	""	"21"	"035"	""	""	""	"010700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2249	364	708	481	391	228	77	0
"21035010800"	"14000US21035010800"	"Census Tract 108, Calloway County, Kentucky"	"Census Tract 108, Calloway County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003694"	""	""	""	""	"21"	"035"	""	""	""	"010800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2387	378	956	494	283	211	15	50
"21037050100"	"14000US21037050100"	"Census Tract 501, Campbell County, Kentucky"	"Census Tract 501, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003695"	""	""	""	""	"21"	"037"	""	""	""	"050100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1464	549	467	236	127	63	0	22
"21037050200"	"14000US21037050200"	"Census Tract 502, Campbell County, Kentucky"	"Census Tract 502, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003696"	""	""	""	""	"21"	"037"	""	""	""	"050200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	490	162	148	141	27	12	0	0
"21037050300"	"14000US21037050300"	"Census Tract 503, Campbell County, Kentucky"	"Census Tract 503, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003697"	""	""	""	""	"21"	"037"	""	""	""	"050300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1102	185	228	152	288	161	64	24
"21037050400"	"14000US21037050400"	"Census Tract 504, Campbell County, Kentucky"	"Census Tract 504, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003698"	""	""	""	""	"21"	"037"	""	""	""	"050400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1615	91	545	277	425	153	91	33
"21037050500"	"14000US21037050500"	"Census Tract 505, Campbell County, Kentucky"	"Census Tract 505, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003699"	""	""	""	""	"21"	"037"	""	""	""	"050500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1621	657	507	249	159	18	31	0
"21037050600"	"14000US21037050600"	"Census Tract 506, Campbell County, Kentucky"	"Census Tract 506, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003700"	""	""	""	""	"21"	"037"	""	""	""	"050600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1299	407	546	270	62	8	6	0
"21037051101"	"14000US21037051101"	"Census Tract 511.01, Campbell County, Kentucky"	"Census Tract 511.01, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003701"	""	""	""	""	"21"	"037"	""	""	""	"051101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1460	247	677	288	205	34	0	9
