Geo__geoid_	Geo__geo_level_	Geo_NAME	Geo_qname	Geo_AREALAND	Geo_AREAWATER	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21035010100"	"SL140"	"Census Tract 101, Calloway County, Kentucky"	"Census Tract 101, Calloway County, Kentucky"	230069418	25350138	3256	395	1261	760	451	355	7	27
"21035010200"	"SL140"	"Census Tract 102, Calloway County, Kentucky"	"Census Tract 102, Calloway County, Kentucky"	199962679	1298235	3330	207	1222	1081	590	189	28	13
"21035010301"	"SL140"	"Census Tract 103.01, Calloway County, Kentucky"	"Census Tract 103.01, Calloway County, Kentucky"	1338681	0	147	3	27	6	69	18	11	13
"21035010303"	"SL140"	"Census Tract 103.03, Calloway County, Kentucky"	"Census Tract 103.03, Calloway County, Kentucky"	4440802	25677	1491	23	588	466	301	102	0	11
"21035010304"	"SL140"	"Census Tract 103.04, Calloway County, Kentucky"	"Census Tract 103.04, Calloway County, Kentucky"	30480764	322877	2083	91	761	379	413	296	66	77
"21035010400"	"SL140"	"Census Tract 104, Calloway County, Kentucky"	"Census Tract 104, Calloway County, Kentucky"	27749025	226313	1631	434	431	522	196	36	6	6
"21035010500"	"SL140"	"Census Tract 105, Calloway County, Kentucky"	"Census Tract 105, Calloway County, Kentucky"	31176707	138720	2330	269	757	659	435	171	32	7
"21035010601"	"SL140"	"Census Tract 106.01, Calloway County, Kentucky"	"Census Tract 106.01, Calloway County, Kentucky"	3953781	0	1957	113	476	532	428	313	58	37
"21035010602"	"SL140"	"Census Tract 106.02, Calloway County, Kentucky"	"Census Tract 106.02, Calloway County, Kentucky"	20249275	83362	2799	85	606	517	812	597	108	74
"21035010700"	"SL140"	"Census Tract 107, Calloway County, Kentucky"	"Census Tract 107, Calloway County, Kentucky"	192518981	600039	2164	274	918	445	226	222	45	34
"21035010800"	"SL140"	"Census Tract 108, Calloway County, Kentucky"	"Census Tract 108, Calloway County, Kentucky"	254849041	38864370	2449	219	752	987	253	185	13	40
"21037050100"	"SL140"	"Census Tract 501, Campbell County, Kentucky"	"Census Tract 501, Campbell County, Kentucky"	536679	257232	805	157	206	223	108	59	0	52
"21037050400"	"SL140"	"Census Tract 504, Campbell County, Kentucky"	"Census Tract 504, Campbell County, Kentucky"	499971	0	1752	30	252	468	615	248	93	46
"21037050500"	"SL140"	"Census Tract 505, Campbell County, Kentucky"	"Census Tract 505, Campbell County, Kentucky"	507929	0	1561	245	562	503	99	93	44	15
"21037050600"	"SL140"	"Census Tract 506, Campbell County, Kentucky"	"Census Tract 506, Campbell County, Kentucky"	454618	15684	1342	254	558	350	116	46	0	18
"21037051101"	"SL140"	"Census Tract 511.01, Campbell County, Kentucky"	"Census Tract 511.01, Campbell County, Kentucky"	626381	313670	1768	162	714	399	402	68	0	23
"21037051102"	"SL140"	"Census Tract 511.02, Campbell County, Kentucky"	"Census Tract 511.02, Campbell County, Kentucky"	1089235	0	1159	70	336	398	219	99	13	24
"21037051200"	"SL140"	"Census Tract 512, Campbell County, Kentucky"	"Census Tract 512, Campbell County, Kentucky"	1103305	1307958	967	144	524	265	26	8	0	0
"21037051300"	"SL140"	"Census Tract 513, Campbell County, Kentucky"	"Census Tract 513, Campbell County, Kentucky"	4924469	801810	3102	108	547	590	1067	521	162	107
"21037051901"	"SL140"	"Census Tract 519.01, Campbell County, Kentucky"	"Census Tract 519.01, Campbell County, Kentucky"	45873173	4049614	3336	267	1226	1040	547	228	20	8
"21037051903"	"SL140"	"Census Tract 519.03, Campbell County, Kentucky"	"Census Tract 519.03, Campbell County, Kentucky"	37270227	274860	4580	236	1356	1138	1196	507	93	54
"21037051904"	"SL140"	"Census Tract 519.04, Campbell County, Kentucky"	"Census Tract 519.04, Campbell County, Kentucky"	19263113	55031	3331	197	1012	868	841	321	57	35
"21037052001"	"SL140"	"Census Tract 520.01, Campbell County, Kentucky"	"Census Tract 520.01, Campbell County, Kentucky"	104727066	853063	4157	242	1402	1381	704	331	78	19
"21037052002"	"SL140"	"Census Tract 520.02, Campbell County, Kentucky"	"Census Tract 520.02, Campbell County, Kentucky"	85701756	6075094	1990	99	670	609	314	221	56	21
"21037052100"	"SL140"	"Census Tract 521, Campbell County, Kentucky"	"Census Tract 521, Campbell County, Kentucky"	1106935	492424	2608	60	942	507	773	196	68	62
"21037052200"	"SL140"	"Census Tract 522, Campbell County, Kentucky"	"Census Tract 522, Campbell County, Kentucky"	1177025	0	1601	49	339	469	523	200	21	0
"21037052301"	"SL140"	"Census Tract 523.01, Campbell County, Kentucky"	"Census Tract 523.01, Campbell County, Kentucky"	3800895	26365	3292	93	639	1067	935	312	168	78
"21037052302"	"SL140"	"Census Tract 523.02, Campbell County, Kentucky"	"Census Tract 523.02, Campbell County, Kentucky"	3567141	486674	3278	5	352	869	1072	655	260	65
"21037052400"	"SL140"	"Census Tract 524, Campbell County, Kentucky"	"Census Tract 524, Campbell County, Kentucky"	2193823	0	1675	155	532	320	443	126	78	21
"21037052500"	"SL140"	"Census Tract 525, Campbell County, Kentucky"	"Census Tract 525, Campbell County, Kentucky"	4147115	6649	3950	303	864	1122	1144	358	156	3
"21037052800"	"SL140"	"Census Tract 528, Campbell County, Kentucky"	"Census Tract 528, Campbell County, Kentucky"	5587207	627652	2794	176	462	725	867	409	25	130
"21037052900"	"SL140"	"Census Tract 529, Campbell County, Kentucky"	"Census Tract 529, Campbell County, Kentucky"	16768981	408680	3976	162	1221	1046	998	441	45	63
"21037053100"	"SL140"	"Census Tract 531, Campbell County, Kentucky"	"Census Tract 531, Campbell County, Kentucky"	30736460	4132431	4306	164	1423	975	904	570	219	51
"21037053200"	"SL140"	"Census Tract 532, Campbell County, Kentucky"	"Census Tract 532, Campbell County, Kentucky"	1041156	380116	2603	319	485	723	683	201	71	121
"21037053301"	"SL140"	"Census Tract 533.01, Campbell County, Kentucky"	"Census Tract 533.01, Campbell County, Kentucky"	8830710	106907	3536	248	1011	931	801	376	58	111
"21037053302"	"SL140"	"Census Tract 533.02, Campbell County, Kentucky"	"Census Tract 533.02, Campbell County, Kentucky"	10381435	272051	2668	68	538	679	759	493	96	35
"21039960100"	"SL140"	"Census Tract 9601, Carlisle County, Kentucky"	"Census Tract 9601, Carlisle County, Kentucky"	140119655	2311215	1003	110	357	342	79	95	20	0
"21039960200"	"SL140"	"Census Tract 9602, Carlisle County, Kentucky"	"Census Tract 9602, Carlisle County, Kentucky"	203629469	20644242	1241	117	505	438	116	39	11	15
"21039960300"	"SL140"	"Census Tract 9603, Carlisle County, Kentucky"	"Census Tract 9603, Carlisle County, Kentucky"	146957437	1693276	1036	41	514	366	85	30	0	0
"21041950100"	"SL140"	"Census Tract 9501, Carroll County, Kentucky"	"Census Tract 9501, Carroll County, Kentucky"	137863544	7017025	1540	262	811	321	105	41	0	0
"21041950200"	"SL140"	"Census Tract 9502, Carroll County, Kentucky"	"Census Tract 9502, Carroll County, Kentucky"	49470240	4899455	3856	638	1152	1674	262	67	48	15
"21041950300"	"SL140"	"Census Tract 9503, Carroll County, Kentucky"	"Census Tract 9503, Carroll County, Kentucky"	145997569	10269564	1796	279	718	520	152	97	30	0
"21043960100"	"SL140"	"Census Tract 9601, Carter County, Kentucky"	"Census Tract 9601, Carter County, Kentucky"	123316280	222576	2007	479	802	511	90	125	0	0
"21043960200"	"SL140"	"Census Tract 9602, Carter County, Kentucky"	"Census Tract 9602, Carter County, Kentucky"	91691065	620577	2753	452	1083	775	223	174	39	7
"21043960300"	"SL140"	"Census Tract 9603, Carter County, Kentucky"	"Census Tract 9603, Carter County, Kentucky"	181919628	2038786	1980	224	787	755	159	4	23	28
"21043960400"	"SL140"	"Census Tract 9604, Carter County, Kentucky"	"Census Tract 9604, Carter County, Kentucky"	214576478	524592	1390	159	591	302	189	149	0	0
"21043960500"	"SL140"	"Census Tract 9605, Carter County, Kentucky"	"Census Tract 9605, Carter County, Kentucky"	105930879	257135	2662	174	1105	679	229	253	63	159
"21043960601"	"SL140"	"Census Tract 9606.01, Carter County, Kentucky"	"Census Tract 9606.01, Carter County, Kentucky"	58310867	503611	1130	163	319	438	103	91	16	0
"21043960602"	"SL140"	"Census Tract 9606.02, Carter County, Kentucky"	"Census Tract 9606.02, Carter County, Kentucky"	51905444	479767	3187	647	1318	904	180	93	7	38
"21043960700"	"SL140"	"Census Tract 9607, Carter County, Kentucky"	"Census Tract 9607, Carter County, Kentucky"	232942912	2135422	3091	569	1146	916	349	40	54	17
"21045950100"	"SL140"	"Census Tract 9501, Casey County, Kentucky"	"Census Tract 9501, Casey County, Kentucky"	236616881	657468	970	201	460	102	152	39	16	0
"21045950200"	"SL140"	"Census Tract 9502, Casey County, Kentucky"	"Census Tract 9502, Casey County, Kentucky"	182885575	340240	1469	280	696	322	110	37	0	24
"21045950301"	"SL140"	"Census Tract 9503.01, Casey County, Kentucky"	"Census Tract 9503.01, Casey County, Kentucky"	191041540	1373355	1908	327	758	555	134	108	26	0
"21045950302"	"SL140"	"Census Tract 9503.02, Casey County, Kentucky"	"Census Tract 9503.02, Casey County, Kentucky"	113407687	271671	2455	538	1069	528	207	85	28	0
"21045950400"	"SL140"	"Census Tract 9504, Casey County, Kentucky"	"Census Tract 9504, Casey County, Kentucky"	219344708	657421	2435	426	1072	646	128	133	16	14
"21045950500"	"SL140"	"Census Tract 9505, Casey County, Kentucky"	"Census Tract 9505, Casey County, Kentucky"	207325593	541862	1902	612	726	383	87	84	10	0
"21047200100"	"SL140"	"Census Tract 2001, Christian County, Kentucky"	"Census Tract 2001, Christian County, Kentucky"	3598351	43709	2433	516	736	707	355	102	17	0
"21047200200"	"SL140"	"Census Tract 2002, Christian County, Kentucky"	"Census Tract 2002, Christian County, Kentucky"	4516262	9182	2565	582	847	656	362	76	42	0
"21047200300"	"SL140"	"Census Tract 2003, Christian County, Kentucky"	"Census Tract 2003, Christian County, Kentucky"	42368117	284750	2084	525	885	536	91	22	0	25
"21047200400"	"SL140"	"Census Tract 2004, Christian County, Kentucky"	"Census Tract 2004, Christian County, Kentucky"	4836387	676	1450	250	708	335	57	100	0	0
"21047200500"	"SL140"	"Census Tract 2005, Christian County, Kentucky"	"Census Tract 2005, Christian County, Kentucky"	10347187	8459	2333	107	575	955	425	196	0	75
"21047200600"	"SL140"	"Census Tract 2006, Christian County, Kentucky"	"Census Tract 2006, Christian County, Kentucky"	12598048	29332	3096	217	774	1298	436	345	21	5
"21047200700"	"SL140"	"Census Tract 2007, Christian County, Kentucky"	"Census Tract 2007, Christian County, Kentucky"	9357461	24712	3987	381	1173	1218	818	258	83	56
"21047200800"	"SL140"	"Census Tract 2008, Christian County, Kentucky"	"Census Tract 2008, Christian County, Kentucky"	7609991	15452	1425	246	613	298	218	7	43	0
"21047200901"	"SL140"	"Census Tract 2009.01, Christian County, Kentucky"	"Census Tract 2009.01, Christian County, Kentucky"	81635038	313914	1984	145	708	595	303	170	42	21
"21047200902"	"SL140"	"Census Tract 2009.02, Christian County, Kentucky"	"Census Tract 2009.02, Christian County, Kentucky"	154615876	916274	2072	131	755	618	320	189	14	45
"21047201000"	"SL140"	"Census Tract 2010, Christian County, Kentucky"	"Census Tract 2010, Christian County, Kentucky"	319374519	3385265	1487	195	577	539	135	14	24	3
"21047201100"	"SL140"	"Census Tract 2011, Christian County, Kentucky"	"Census Tract 2011, Christian County, Kentucky"	371416241	4032270	2688	563	986	745	208	156	30	0
"21047201200"	"SL140"	"Census Tract 2012, Christian County, Kentucky"	"Census Tract 2012, Christian County, Kentucky"	184275119	2442389	1623	373	533	567	75	67	8	0
"21047201301"	"SL140"	"Census Tract 2013.01, Christian County, Kentucky"	"Census Tract 2013.01, Christian County, Kentucky"	239186949	1800437	2093	134	696	730	368	141	11	13
"21047201303"	"SL140"	"Census Tract 2013.03, Christian County, Kentucky"	"Census Tract 2013.03, Christian County, Kentucky"	12581414	78797	1986	111	720	943	212	0	0	0
"21047201304"	"SL140"	"Census Tract 2013.04, Christian County, Kentucky"	"Census Tract 2013.04, Christian County, Kentucky"	17515773	59550	2142	188	735	1006	90	118	5	0
"21047201400"	"SL140"	"Census Tract 2014, Christian County, Kentucky"	"Census Tract 2014, Christian County, Kentucky"	328364969	2912381	1792	375	485	525	313	59	21	14
"21047201501"	"SL140"	"Census Tract 2015.01, Christian County, Kentucky"	"Census Tract 2015.01, Christian County, Kentucky"	1997866	0	2034	57	820	868	276	4	0	9
"21047201502"	"SL140"	"Census Tract 2015.02, Christian County, Kentucky"	"Census Tract 2015.02, Christian County, Kentucky"	3998196	0	1391	0	492	631	165	84	3	16
"21047201503"	"SL140"	"Census Tract 2015.03, Christian County, Kentucky"	"Census Tract 2015.03, Christian County, Kentucky"	7120218	0	730	0	113	470	147	0	0	0
"21047980100"	"SL140"	"Census Tract 9801, Christian County, Kentucky"	"Census Tract 9801, Christian County, Kentucky"	41417018	172959	0	0	0	0	0	0	0	0
"21049020101"	"SL140"	"Census Tract 201.01, Clark County, Kentucky"	"Census Tract 201.01, Clark County, Kentucky"	3367399	0	3884	341	1343	1281	523	396	0	0
"21049020103"	"SL140"	"Census Tract 201.03, Clark County, Kentucky"	"Census Tract 201.03, Clark County, Kentucky"	6927674	130265	2484	125	944	585	570	222	38	0
"21049020105"	"SL140"	"Census Tract 201.05, Clark County, Kentucky"	"Census Tract 201.05, Clark County, Kentucky"	11586293	80668	3116	300	817	1065	512	326	16	80
"21049020106"	"SL140"	"Census Tract 201.06, Clark County, Kentucky"	"Census Tract 201.06, Clark County, Kentucky"	15249923	56612	2359	253	1158	681	188	59	20	0
"21049020201"	"SL140"	"Census Tract 202.01, Clark County, Kentucky"	"Census Tract 202.01, Clark County, Kentucky"	15474220	80993	1988	360	961	406	207	45	9	0
"21049020202"	"SL140"	"Census Tract 202.02, Clark County, Kentucky"	"Census Tract 202.02, Clark County, Kentucky"	18090107	135066	2776	328	1332	745	264	97	0	10
"21049020300"	"SL140"	"Census Tract 203, Clark County, Kentucky"	"Census Tract 203, Clark County, Kentucky"	170089619	1682478	1607	192	644	424	252	72	16	7
"21049020400"	"SL140"	"Census Tract 204, Clark County, Kentucky"	"Census Tract 204, Clark County, Kentucky"	217809827	2173724	2245	341	834	679	182	163	30	16
"21049020500"	"SL140"	"Census Tract 205, Clark County, Kentucky"	"Census Tract 205, Clark County, Kentucky"	120849062	1789600	2090	98	627	550	498	218	76	23
"21049020600"	"SL140"	"Census Tract 206, Clark County, Kentucky"	"Census Tract 206, Clark County, Kentucky"	74480703	814005	3581	520	1130	1077	483	243	109	19
"21051950100"	"SL140"	"Census Tract 9501, Clay County, Kentucky"	"Census Tract 9501, Clay County, Kentucky"	198894561	1562596	1173	323	309	458	42	41	0	0
"21051950201"	"SL140"	"Census Tract 9502.01, Clay County, Kentucky"	"Census Tract 9502.01, Clay County, Kentucky"	135854391	431358	2069	573	791	450	125	124	6	0
"21051950202"	"SL140"	"Census Tract 9502.02, Clay County, Kentucky"	"Census Tract 9502.02, Clay County, Kentucky"	179201943	498186	2303	401	806	499	197	225	175	0
"21051950301"	"SL140"	"Census Tract 9503.01, Clay County, Kentucky"	"Census Tract 9503.01, Clay County, Kentucky"	44214847	514988	1688	294	595	352	254	97	79	17
"21051950302"	"SL140"	"Census Tract 9503.02, Clay County, Kentucky"	"Census Tract 9503.02, Clay County, Kentucky"	30718738	240210	2844	986	942	541	136	185	24	30
"21051950400"	"SL140"	"Census Tract 9504, Clay County, Kentucky"	"Census Tract 9504, Clay County, Kentucky"	246340516	953671	2020	703	690	442	151	26	8	0
"21051950500"	"SL140"	"Census Tract 9505, Clay County, Kentucky"	"Census Tract 9505, Clay County, Kentucky"	165746652	280388	1581	311	770	267	59	130	44	0
"21051950600"	"SL140"	"Census Tract 9506, Clay County, Kentucky"	"Census Tract 9506, Clay County, Kentucky"	214498628	273492	768	201	420	83	30	34	0	0
"21053970100"	"SL140"	"Census Tract 9701, Clinton County, Kentucky"	"Census Tract 9701, Clinton County, Kentucky"	190149380	9461443	1824	309	597	473	257	133	30	25
"21053970202"	"SL140"	"Census Tract 9702.02, Clinton County, Kentucky"	"Census Tract 9702.02, Clinton County, Kentucky"	170154785	1759384	2594	751	775	623	354	78	13	0
"21053970203"	"SL140"	"Census Tract 9702.03, Clinton County, Kentucky"	"Census Tract 9702.03, Clinton County, Kentucky"	103888115	10125817	943	151	324	328	77	23	40	0
"21053970204"	"SL140"	"Census Tract 9702.04, Clinton County, Kentucky"	"Census Tract 9702.04, Clinton County, Kentucky"	46199459	290110	1213	227	550	280	72	43	0	41
"21055930100"	"SL140"	"Census Tract 9301, Crittenden County, Kentucky"	"Census Tract 9301, Crittenden County, Kentucky"	358797267	4939645	1397	347	498	301	122	118	6	5
"21055930200"	"SL140"	"Census Tract 9302, Crittenden County, Kentucky"	"Census Tract 9302, Crittenden County, Kentucky"	105179406	787700	2872	338	1174	848	338	112	62	0
"21055930300"	"SL140"	"Census Tract 9303, Crittenden County, Kentucky"	"Census Tract 9303, Crittenden County, Kentucky"	237419117	22237440	960	100	476	300	22	56	6	0
"21055930400"	"SL140"	"Census Tract 9304, Crittenden County, Kentucky"	"Census Tract 9304, Crittenden County, Kentucky"	229876601	2413201	1047	197	464	275	76	21	14	0
"21057950100"	"SL140"	"Census Tract 9501, Cumberland County, Kentucky"	"Census Tract 9501, Cumberland County, Kentucky"	405099248	4675516	2708	527	1068	680	240	123	42	28
"21057950200"	"SL140"	"Census Tract 9502, Cumberland County, Kentucky"	"Census Tract 9502, Cumberland County, Kentucky"	385227110	10245201	1585	219	536	442	250	94	18	26
"21059000100"	"SL140"	"Census Tract 1, Daviess County, Kentucky"	"Census Tract 1, Daviess County, Kentucky"	2530758	375	2024	463	782	687	29	23	16	24
"21059000200"	"SL140"	"Census Tract 2, Daviess County, Kentucky"	"Census Tract 2, Daviess County, Kentucky"	5377315	3401133	1925	410	960	414	50	72	19	0
"21059000300"	"SL140"	"Census Tract 3, Daviess County, Kentucky"	"Census Tract 3, Daviess County, Kentucky"	1287986	793355	1062	89	537	283	120	33	0	0
"21059000401"	"SL140"	"Census Tract 4.01, Daviess County, Kentucky"	"Census Tract 4.01, Daviess County, Kentucky"	3872077	0	3243	332	1333	866	497	142	53	20
"21059000402"	"SL140"	"Census Tract 4.02, Daviess County, Kentucky"	"Census Tract 4.02, Daviess County, Kentucky"	4210859	1423792	1373	387	585	295	59	38	0	9
"21059000500"	"SL140"	"Census Tract 5, Daviess County, Kentucky"	"Census Tract 5, Daviess County, Kentucky"	1777000	1178	1701	213	496	613	294	35	26	24
"21059000600"	"SL140"	"Census Tract 6, Daviess County, Kentucky"	"Census Tract 6, Daviess County, Kentucky"	5221300	28244	4079	211	1600	1336	633	196	43	60
"21059000700"	"SL140"	"Census Tract 7, Daviess County, Kentucky"	"Census Tract 7, Daviess County, Kentucky"	2941813	0	3185	137	652	885	786	599	27	99
"21059000800"	"SL140"	"Census Tract 8, Daviess County, Kentucky"	"Census Tract 8, Daviess County, Kentucky"	2374053	0	2695	159	1167	846	300	178	45	0
"21059000900"	"SL140"	"Census Tract 9, Daviess County, Kentucky"	"Census Tract 9, Daviess County, Kentucky"	6026531	29230	4014	272	1344	1115	821	295	154	13
"21059001000"	"SL140"	"Census Tract 10, Daviess County, Kentucky"	"Census Tract 10, Daviess County, Kentucky"	2047013	3532	2110	140	876	664	220	188	15	7
"21059001100"	"SL140"	"Census Tract 11, Daviess County, Kentucky"	"Census Tract 11, Daviess County, Kentucky"	1750539	0	1528	152	264	458	269	271	71	43
"21059001200"	"SL140"	"Census Tract 12, Daviess County, Kentucky"	"Census Tract 12, Daviess County, Kentucky"	1680080	1528	2047	126	612	798	245	161	69	36
"21059001300"	"SL140"	"Census Tract 13, Daviess County, Kentucky"	"Census Tract 13, Daviess County, Kentucky"	133255502	14202622	4228	406	1286	1265	880	234	118	39
"21059001401"	"SL140"	"Census Tract 14.01, Daviess County, Kentucky"	"Census Tract 14.01, Daviess County, Kentucky"	16448093	2283073	4075	299	1584	1411	491	199	79	12
"21059001402"	"SL140"	"Census Tract 14.02, Daviess County, Kentucky"	"Census Tract 14.02, Daviess County, Kentucky"	41556561	3768213	3754	511	1190	1060	414	480	79	20
"21059001501"	"SL140"	"Census Tract 15.01, Daviess County, Kentucky"	"Census Tract 15.01, Daviess County, Kentucky"	144379209	11420219	2347	289	1057	760	148	85	8	0
"21059001502"	"SL140"	"Census Tract 15.02, Daviess County, Kentucky"	"Census Tract 15.02, Daviess County, Kentucky"	120171056	1029508	2247	109	843	716	396	151	21	11
"21059001601"	"SL140"	"Census Tract 16.01, Daviess County, Kentucky"	"Census Tract 16.01, Daviess County, Kentucky"	17561651	184320	3610	102	582	1205	863	631	155	72
