bgp1990gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G210015091272279820702049999999164013,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G210015091272279820702049999999164015,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G21001509127227982070301049999999164011,G2100150070301,21015070301,0.9993721971,1,1,1,1,1,1,1
G21001509127227982070301049999999164011,G2101170063604,21117063604,0.0006278029,0,0,0,0,0,0,0
G21001509127227982070301049999999164012,G2100150070301,21015070301,1,1,1,1,1,1,1,1
G21001509127227982070304049999999164012,G2100150070311,21015070311,0.9757764046,1,1,1,1,1,1,1
G21001509127227982070304049999999164012,G2100150980100,21015980100,0.0242235954,0,0,0,0,0,0,0
G21001509127227982070397049999999164011,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127227982070397049999999164012,G2100150070307,21015070307,0.0242595409,0.0000028108,0.0000021058,0.0000025169,0.0000022724,0.0000044177,0.0000024204,0
G21001509127227982070397049999999164012,G2100150070308,21015070308,0.9757404591,0.9999971892,0.9999978942,0.9999974831,0.9999977276,0.9999955823,0.9999975796,1
G21001509127227982070397049999999164013,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G21001509127227982070398049999999164013,G2100150070312,21015070312,0.0182637312,0.0037303049,0.0036750769,0.003623066,0.0036243415,0.0035620882,0.00366111,0.0027418987
G21001509127227982070398049999999164013,G2100150070313,21015070313,0.8461821887,0.9239495442,0.9191075796,0.9202890092,0.9203746825,0.9176376704,0.9234212511,0.8472570362
G21001509127227982070398049999999164013,G2100150070314,21015070314,0.1355540801,0.0723201509,0.0772173436,0.0760879248,0.076000976,0.0788002414,0.0729176389,0.1500010651
G21001509127227982070398049999999164014,G2100150070312,21015070312,1,1,1,1,1,1,1,1
G21001509127257030070398049999999164012,G2100150070305,21015070305,1,1,1,1,1,1,1,1
G21001509127257030070398049999999164013,G2100150070305,21015070305,0.2227611756,0.3739902712,0.3782245857,0.3826230733,0.3871124759,0.4003999238,0.3898549601,0.2018701327
G21001509127257030070398049999999164013,G2100150070312,21015070312,0.0069875532,0.0014051475,0.0013956432,0.0013857703,0.0013756933,0.0013458682,0.0013695375,0.0017914901
G21001509127257030070398049999999164013,G2100150070313,21015070313,0.3259709112,0.1594409595,0.1583625047,0.1572422361,0.1560988119,0.1527145778,0.1554003174,0.2032789363
G21001509127257030070398049999999164013,G2100150070314,21015070314,0.44428036,0.4651636218,0.4620172664,0.4587489204,0.4554130189,0.4455396302,0.4533751849,0.5930594409
G21001509127278384070397049999999999921,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127278384070397049999999999922,G2100150070307,21015070307,0.0030879734,0,0,0,0,0,0,0
G21001509127278384070397049999999999922,G2100150070308,21015070308,0.9969120266,1,1,1,1,1,1,1
G21001509127278384070397049999999999923,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G210015091272999990701049999999164011,G2100150070311,21015070311,1,1,1,1,1,1,1,1
G210015091272999990701049999999999921,G2100150070311,21015070311,1,1,1,1,1,1,1,1
G210015091272999990701049999999999922,G2100150070100,21015070100,0.9990456706,0.8770359847,0.8770359847,0.8770359847,0.8770359847,0.8770359847,0.8770359847,0.8770359847
G210015091272999990701049999999999922,G2101170064300,21117064300,0.0009543294,0.1229640153,0.1229640153,0.1229640153,0.1229640153,0.1229640153,0.1229640153,0.1229640153
G210015091272999990702049999999164015,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G210015091272999990702049999999999925,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G21001509127299999070301049999999164011,G2100150070301,21015070301,1,1,1,1,1,1,1,1
G21001509127299999070301049999999164012,G2100150070301,21015070301,1,1,1,1,1,1,1,1
G21001509127299999070301049999999999921,G2100150070301,21015070301,1,1,1,1,1,1,1,1
G21001509127299999070304049999999164011,G2100150070311,21015070311,1,1,1,1,1,1,1,1
G21001509127299999070304049999999164012,G2100150070311,21015070311,1,1,1,1,1,1,1,1
G21001509127299999070304049999999999921,G2100150070311,21015070311,0.9058047879,0.7292110874,0.734870317,0.7121212121,0.7455621302,0.7584269663,0.68,0.9318181818
G21001509127299999070304049999999999921,G2100150070401,21015070401,0.0941952121,0.2707889126,0.265129683,0.2878787879,0.2544378698,0.2415730337,0.32,0.0681818182
G21001509127299999070304049999999999922,G2100150070311,21015070311,0.4318512047,0.825740337,0.8452637865,0.8279866756,0.8336614961,0.8328921386,0.8615653272,0.7487367928
G21001509127299999070304049999999999922,G2100150070402,21015070402,0.0070997864,0.0060562443,0.0048199106,0.0049163002,0.0058149618,0.0056332562,0.001404981,0.0192366424
G21001509127299999070304049999999999922,G2100150980100,21015980100,0.5610490089,0.1682034187,0.1499163028,0.1670970242,0.1605235421,0.1614746052,0.1370296917,0.2320265648
G21001509127299999070397049999999164012,G2100150070308,21015070308,1,1,1,1,1,1,1,1
G21001509127299999070397049999999164013,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G21001509127299999070397049999999999921,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127299999070397049999999999922,G2100150070308,21015070308,1,1,1,1,1,1,1,1
G21001509127299999070397049999999999923,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G21001509127299999070398049999999164013,G2100150070312,21015070312,0.5146441298,0.1306427168,0.1306427168,0.1306427168,0.1306427168,0.1306427168,0.1306427168,0.1306427168
G21001509127299999070398049999999164013,G2100150070314,21015070314,0.4853558702,0.8693572832,0.8693572832,0.8693572832,0.8693572832,0.8693572832,0.8693572832,0.8693572832
G21001509127299999070398049999999164014,G2100150070312,21015070312,1,1,1,1,1,1,1,1
G21001509127299999070398049999999999923,G2100150070313,21015070313,1,1,1,1,1,1,1,1
G210015091680999990704049999999164014,G2100150070402,21015070402,0.9073676215,0.9801262366,0.9804129505,0.9796326381,0.9796146929,0.9798635608,0.9793362393,0.9810339083
G210015091680999990704049999999164014,G2100150980100,21015980100,0.0926323785,0.0198737634,0.0195870495,0.0203673619,0.0203853071,0.0201364392,0.0206637607,0.0189660917
G210015091680999990704049999999999921,G2100150070401,21015070401,1,1,1,1,1,1,1,1
G210015091680999990704049999999999922,G2100150070401,21015070401,1,1,1,1,1,1,1,1
G210015091680999990704049999999999923,G2100150070402,21015070402,0.9966926236,0.9990117499,0.9990681665,0.9991185144,0.9991041448,0.9990473299,0.9991298655,0.9989302242
G210015091680999990704049999999999923,G2100150070502,21015070502,0.0030907174,0.0009882501,0.0009318335,0.0008814856,0.0008958552,0.0009526701,0.0008701345,0.0010697758
G210015091680999990704049999999999923,G2100150070504,21015070504,0.000216659,0,0,0,0,0,0,0
G210015091680999990704049999999999924,G2100150070402,21015070402,0.855612805,0.9770890768,0.9779456078,0.9786127769,0.9788740855,0.9779810853,0.9812596254,0.9597163649
G210015091680999990704049999999999924,G2100150980100,21015980100,0.144387195,0.0229109232,0.0220543922,0.0213872231,0.0211259145,0.0220189147,0.0187403746,0.0402836351
G21001509359278384070601049999999999921,G2100150070601,21015070601,1,1,1,1,1,1,1,1
G21001509359280490070602049999999999923,G2100150070606,21015070606,1,1,1,1,1,1,1,1
G21001509359280490070602049999999999924,G2100150070606,21015070606,1,1,1,1,1,1,1,1
G21001509359280490070602049999999999925,G2100150070604,21015070604,0.9945425847,1,1,1,1,1,1,1
G21001509359280490070602049999999999925,G2100150070606,21015070606,0.0054574153,0,0,0,0,0,0,0
G21001509359299999070601049999999999921,G2100150070601,21015070601,1,1,1,1,1,1,1,1
G21001509359299999070601049999999999922,G2100150070601,21015070601,1,1,1,1,1,1,1,1
G21001509359299999070602049999999999921,G2100150070605,21015070605,0.4769178208,0.7090479007,0.7028181042,0.7094017094,0.6885245902,0.6893542757,0.7300613497,0.35
G21001509359299999070602049999999999921,G2100150070606,21015070606,0.5230821792,0.2909520993,0.2971818958,0.2905982906,0.3114754098,0.3106457243,0.2699386503,0.65
G21001509359299999070602049999999999922,G2100150070604,21015070604,0.4056032962,0.198943662,0.1987740806,0.2038626609,0.2061657033,0.2145454545,0.1966527197,0.3170731707
G21001509359299999070602049999999999922,G2100150070607,21015070607,0.5943967038,0.801056338,0.8012259194,0.7961373391,0.7938342967,0.7854545455,0.8033472803,0.6829268293
G21001509359299999070602049999999999923,G2100150070606,21015070606,0.9998824352,0.9999061383,0.9998982548,0.9999081927,0.9999055981,0.9999033213,0.9999190213,0.9998308123
G21001509359299999070602049999999999923,G2101170063701,21117063701,0.0001175648,0.0000938617,0.0001017452,0.0000918073,0.0000944019,0.0000966787,0.0000809787,0.0001691877
G21001509359299999070602049999999999924,G2100150070606,21015070606,1,1,1,1,1,1,1,1
G21001509359299999070602049999999999925,G2100150070604,21015070604,1,1,1,1,1,1,1,1
G21001509359299999070602049999999999926,G2100150070604,21015070604,1,1,1,1,1,1,1,1
G210017092328523020305069999999999921,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G210017092328523020305069999999999922,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G210017092328591960305069999999999913,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G210017092328999990305069999999999921,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G210017092328999990305069999999999922,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G210017092328999990305069999999999923,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G210017092576568200306069999999999922,G2100170030600,21017030600,1,1,1,1,1,1,1,1
G210017092576999990306069999999999921,G2100170030600,21017030600,1,1,1,1,1,1,1,1
G210017092576999990306069999999999922,G2100170030600,21017030600,1,1,1,1,1,1,1,1
G210017092680591960301069999999999911,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G210017092680591960301069999999999912,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G210017092680591960301069999999999913,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G210017092680591960301069999999999914,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G210017092680591960301069999999999915,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G210017092680591960302069999999999911,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G210017092680591960302069999999999912,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G210017092680591960302069999999999913,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G210017092680591960302069999999999914,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G210017092680591960303069999999999912,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G210017092680591960304069999999999911,G2100170030400,21017030400,1,1,1,1,1,1,1,1
G210017092680999990301069999999999921,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G210017092680999990301069999999999922,G2100170030100,21017030100,0.8979518967,0.9978752255,0.9973693268,0.9960539902,0.9972377932,0.9972377932,0.9953963219,1
G210017092680999990301069999999999922,G2100170030400,21017030400,0.0109908207,0.0021247745,0.0026306732,0.0039460098,0.0027622068,0.0027622068,0.0046036781,0
G210017092680999990301069999999999922,G2100170030500,21017030500,0.0910572826,0,0,0,0,0,0,0
G210017092680999990301069999999999925,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G210017092680999990302069999999999923,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G210017092680999990302069999999999924,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G210017092680999990303069999999999921,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G210017092680999990303069999999999922,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G210017092680999990304069999999999921,G2100170030400,21017030400,1,1,1,1,1,1,1,1
G210017092680999990304069999999999922,G2100170030400,21017030400,1,1,1,1,1,1,1,1
G210019090104023680301079999999340011,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G210019090104023680301079999999340012,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G210019090104023680302079999999340011,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G210019090104023680302079999999340012,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G210019090104023680302079999999340013,G2100190030200,21019030200,0.8422839246,0.8681318681,0.8715953307,0.8285714286,0.9048507463,0.9004815409,0.7606837607,0.9451073986
G210019090104023680302079999999340013,G2100190030300,21019030300,0.1057335774,0.1318681319,0.1284046693,0.1714285714,0.0951492537,0.0995184591,0.2393162393,0.0548926014
G210019090104023680302079999999340013,G2100190030400,21019030400,0.0519824981,0,0,0,0,0,0,0
G210019090104023680302079999999340019,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G210019090104023680303079999999340011,G2100190030300,21019030300,1,1,1,1,1,1,1,1
G210019090104023680303079999999340012,G2100190030200,21019030200,0.0715522121,0.1204188482,0.1154684096,0.1180555556,0.1340996169,0.1294498382,0.1258741259,0.1440677966
G210019090104023680303079999999340012,G2100190030300,21019030300,0.9284477879,0.8795811518,0.8845315904,0.8819444444,0.8659003831,0.8705501618,0.8741258741,0.8559322034
G210019090104023680303079999999340013,G2100190030200,21019030200,0.0412915908,0,0,0,0,0,0,0
G210019090104023680303079999999340013,G2100190030300,21019030300,0.9587084092,1,1,1,1,1,1,1
G210019090104023680303079999999340014,G2100190030200,21019030200,0.0499975944,0.1375,0.13878327,0.1444444444,0.1490909091,0.1373134328,0.1307189542,0.1721311475
G210019090104023680303079999999340014,G2100190030300,21019030300,0.9500024056,0.8625,0.86121673,0.8555555556,0.8509090909,0.8626865672,0.8692810458,0.8278688525
G210019090104023680304079999999340011,G2100190030400,21019030400,1,1,1,1,1,1,1,1
G210019090104023680304079999999340012,G2100190030200,21019030200,0.0015986005,0,0,0,0,0,0,0
G210019090104023680304079999999340012,G2100190030400,21019030400,0.9924652089,1,1,1,1,1,1,1
G210019090104023680304079999999340012,G2100190031300,21019031300,0.0059361906,0,0,0,0,0,0,0
G210019090104023680305079999999340011,G2100190030500,21019030500,1,1,1,1,1,1,1,1
G210019090104023680305079999999340012,G2100190030500,21019030500,1,1,1,1,1,1,1,1
G210019090104023680305079999999340013,G2100190030400,21019030400,0.0000079933,0.0000091116,0.0000087328,0.0000085878,0.000007983,0.0000077115,0.0000032227,0.0000305344
G210019090104023680305079999999340013,G2100190030500,21019030500,0.9999920067,0.9999908884,0.9999912672,0.9999914122,0.999992017,0.9999922885,0.9999967773,0.9999694656
G210019090104023680306079999999340011,G2100190030600,21019030600,1,1,1,1,1,1,1,1
G210019090104023680306079999999340012,G2100190030600,21019030600,1,1,1,1,1,1,1,1
G210019090104023680306079999999340013,G2100190030500,21019030500,0.0000764946,0.0000785957,0.0000817565,0.0000806393,0.0000833778,0.0000843228,0.0000889248,0.0000256894
G210019090104023680306079999999340013,G2100190030600,21019030600,0.9999235054,0.9999214043,0.9999182435,0.9999193607,0.9999166222,0.9999156772,0.9999110752,0.9999743106
G210019090104023680306079999999340019,G2100190030600,21019030600,1,1,1,1,1,1,1,1
G210019090104023680307079999999340011,G2100190030700,21019030700,1,1,1,1,1,1,1,1
G210019090104023680307079999999340012,G2100190030700,21019030700,1,1,1,1,1,1,1,1
G210019090104023680307079999999340013,G2100190030700,21019030700,1,1,1,1,1,1,1,1
G210019090104023680308079999999340011,G2100190030300,21019030300,0.0081067767,0,0,0,0,0.0013586957,0,0
G210019090104023680308079999999340011,G2100190030800,21019030800,0.9918932233,1,1,1,1,0.9986413043,1,1
G210019090104023680308079999999340012,G2100190030800,21019030800,1,1,1,1,1,1,1,1
G210019090104023680308079999999340013,G2100190030800,21019030800,1,1,1,1,1,1,1,1
G210019090104023680309079999999340011,G2100190030200,21019030200,0.0080289907,0,0,0,0,0,0,0
G210019090104023680309079999999340011,G2100190030900,21019030900,0.9919710093,1,1,1,1,1,1,1
G210019090104023680309079999999340012,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G210019090104821460302079999999340019,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G210019090104821460309079999999340011,G2100190030200,21019030200,0.1331816336,0.0040567951,0.0034572169,0.0044843049,0.0034305317,0.0031446541,0.0045146727,0
G210019090104821460309079999999340011,G2100190030900,21019030900,0.8668183664,0.9959432049,0.9965427831,0.9955156951,0.9965694683,0.9968553459,0.9954853273,1
G210019090104821460309079999999340012,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G210019090104821460309079999999340013,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G210019090104821460309079999999340019,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G210019090104999990302079999999340019,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G210019090104999990304079999999340011,G2100190030400,21019030400,1,1,1,1,1,1,1,1
G210019090104999990304079999999999922,G2100190030400,21019030400,0.8109758728,0.7235648568,0.7172931375,0.6350137413,0.715556611,0.7262013819,0.6803718656,0.8
G210019090104999990304079999999999922,G2100190031002,21019031002,0.0162616222,0.0209107985,0.0197584561,0.0225662367,0.0170669017,0.0179097117,0.0241781108,0
G210019090104999990304079999999999922,G2100190031300,21019031300,0.172762505,0.2555243447,0.2629484064,0.342420022,0.2673764872,0.2558889064,0.2954500236,0.2
G210019090104999990305079999999999923,G2100190030500,21019030500,1,1,1,1,1,1,1,1
G210019090104999990308079999999340013,G2100190030800,21019030800,0.9391523818,0.7066666667,0.612244898,0.5263157895,0.6,0.5714285714,0.7333333333,0.4
G210019090104999990308079999999340013,G2100190031002,21019031002,0.0608476182,0.2933333333,0.387755102,0.4736842105,0.4,0.4285714286,0.2666666667,0.6
G210019090104999990309079999999340019,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G210019090104999990309079999999999929,G2100190030900,21019030900,1,1,1,1,1,1,1,1
