unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,public1,public2,public3,public4,public5,public6,public7,public8,public9,private,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,multype,fopna,fopna1,fopna2,insttoyr,licensed,accrd1,accrd2,accrd3,accrd4,regaccrd,saccr
"194116","1","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","1","1","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"194125","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","2"
"194152","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","-5","-5","-5","1","-5","1","-5","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194161","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","34","-5","-5","1","-5","1","-5","1","-5","-5","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194189","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194204","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","1","1","-2","-2","-2","1","-5","1","-5","-2","1"
"194222","1","1","-2","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","-2","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","1","1","-5","1","1"
"194231","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","-5","1","-2","-1"
"194240","1","1","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194286","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","1","1","-5","1","1","1","1","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194295","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","-5","1","1","1","1","1","1","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194310","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","1","1","-5","1","1","1","1","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194392","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194417","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","1"
"194435","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"194453","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"194499","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194541","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","1","1","1","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194569","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","54","-5","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"194578","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","-5","1","1","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194602","1","-5","-2","1","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","2"
"194611","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"194657","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","1","-5","-5","1","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194666","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194675","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194693","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194709","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194718","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194727","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","1"
"194736","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194763","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","1","1","1","1","1","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"194824","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","-5","1","-5","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"194860","1","-5","-2","1","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","-5","1","-2","2"
"194879","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"194888","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","1","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","-5","1","-2","2"
"194958","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","1","-5","1","1","1","-5","-5","-5","-5","-5","-5","1","1","-5","-2","-2","1","1","1","-5","1","1"
"194967","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"194994","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","2"
"195003","1","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","1","1","1","-5","1","1","1","1","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195030","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","-5","1","1","1","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195049","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195058","1","1","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195067","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","1","-4","-2","-2","-2","1","-5","-5","-5","-2","1"
"195076","-5","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","1"
"195128","1","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195137","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","1","-5","1","-5","1","1","-5","-5","-5","-5","-5","-1","-1","-1","-2","-2","1","1","1","-5","1","1"
"195155","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","-5","-5","-5","1","-5","-5","1","-5","-5","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195164","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","1","-2","-2","1","1","1","-5","1","1"
"195173","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195191","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","1"
"195216","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195234","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","1","-5","-5","-5","1","-5","1","1","-5","-5","-5","-5","-5","1","-5","1","-2","-2","1","1","1","-5","1","1"
"195243","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","1","-5","1","1","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195261","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195270","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","98","1","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-1","-1","-1","-1","-2","2"
"195289","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195304","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195322","1","1","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","1","-4","-2","-2","-2","1","1","1","-5","1","1"
"195340","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","-5","1","-2","2"
"195429","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195438","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","80","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"195474","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","1","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","1","1","-5","-2","-2","1","1","1","-5","1","1"
"195492","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","-5","-5","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195517","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","1"
"195526","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195544","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","1","1","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195553","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","1","1","-5","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"195562","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","1","1","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195571","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","-5","-5","-5","1","1","-5","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195580","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","99","-5","-5","-5","-5","-5","-5","1","-5","-5","1","-5","-5","-5","1","-5","1","-2","-2","1","-5","1","-5","-2","1"
"195599","1","-5","-2","1","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","2"
"195614","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195623","1","-5","-2","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"195632","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195669","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195687","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","1"
"195702","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","1","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195711","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195720","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","1","1","-5","-2","-2","1","1","1","-5","1","1"
"195775","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","50","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","2"
"195784","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","1"
"195793","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195809","-5","1","1","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","1","1","1","-5","1","-5","1","1","1","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195818","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"195827","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","1","1","1","-5","1","-5","1","1","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"195836","1","1","-2","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","-1","-1","-2","-2","-2","-1","-1","-1","-1","-2","2"
"195845","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","-5","1","-5","-2","1"
"195863","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","-1","-1","-2","-2","-2","-1","-1","-1","-1","-2","-1"
"195924","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1"
"195933","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1"
"195942","1","1","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","1","1","-5","1","1"
"195951","1","1","-2","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-2","1","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195960","1","1","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-2","1","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"195988","-5","1","-2","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-5","1","1","-5","1","1"
"196006","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"196015","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"196024","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"196033","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","-5","1","1","-5","1","1"
"196042","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"196051","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"196060","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","-5","-5","-5","1","1","1","1","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"196079","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","-5","-5","-5","1","-5","1","1","1","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"196088","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","-5","1","-5","1","-5","1","1","1","1","1","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
"196097","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","-5","-5","-5","1","-5","1","-5","1","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","1","1"
