unitid,finaid1,finaid2,finaid3,finaid4,finaid5,finaid6,finaid7,finaid8,finaid9,jtpa,rotc,rotc1,rotc2,rotc3,athaid,athaid1,athaid2,athaid3,athaid4,athaid5,ftslt15,facpt,facml,facrl,facmd,pctpost,"ein","chfnm","chftitle",licensed,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,imp10,imp11,imp12,imp13,imp14,imp15,imp16,imp17,imp18,imp19,imp20,imp21,imp22,imp23,imp24,imp25,imp26,imp27,imp28,imp29,imp30,imp31,imp32,imp33,imp34,imp35,imp36,imp37,imp38,imp39,imp40,imp41,imp42,imp43,imp44,imp45,imp46,imp47,imp48,imp49,imp50,imp51,imp52,imp53,imp54,imp55,imp56,imp57,imp58,imp59,imp60,imp61,imp62,imp63,imp64,imp65,imp66,imp67,imp68,imp69,imp70,imp71,imp72,imp73,imp74,imp75,imp76,imp77,imp78,imp79,imp80,imp81,imp82,imp83,imp84,imp85,imp86,imp87,imp88,imp89,imp90,imp91,imp92,imp93,imp94,imp95,imp96,imp97,imp98,imp99,imp100,imp101,imp102,imp103,imp104
"228006","1","1","1","1","1","-1","-1","1","-1","1","1","1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","746028285","PARKER WILLIAMS","PRESIDENT","-1","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","T","T","R","R","N","N","R","Z","Z","T","N","N","R","Z","N","N","R","Z","N","N","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"195216","1","1","1","1","1","1","1","-1","-1","2","1","1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","150532239","DANIEL F SULLIVAN","PRESIDENT","-1","R","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"126678","1","1","1","1","1","1","-1","-1","-1","2","1","1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","840402510","KATHRYN MOHRMAN","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","G","Z","R","Z","A","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"195049","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","","TORSTEN WIESEL","PRESIDENT","-1","N","R","N","N","N","N","N","N","R","R","R","C","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","C","N","C","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","Z","N","A","Z","Z","R","Z","A","A","A","Z","Z","C","Z","Z","Z","C","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"217934","1","1","1","1","1","1","1","1","-1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","","PETER T MITCHELL","PRESIDENT","-1","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"118541","1","1","1","1","1","1","-1","1","-1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","952113260","DR THOMAS M MCFADDEN","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","R","Z","Z","R","N","N","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","N","N","N","N","N","N","N"
"126711","1","1","1","1","1","1","-1","1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","","CYNTHIA HEELAN","PRESIDENT","-1","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","Z","Z","R","N","N","A","Z","N","N","R","Z","N","N","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"130989","1","1","1","1","1","1","-1","1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","","WILLIAM BALDT","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","G","Z","R","Z","R","Z","R","R","R","R","R","R","R","N","N","N","N","N","N","N"
"182458","1","1","1","1","1","1","-1","1","-1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","880121831","VANCE PETERSON","PRESIDENT","-1","R","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","G","Z","G","Z","G","Z","G","Z","R","R","N","G","N","G","N","N","N","N","N","N","N","N"
"186399","1","1","1","1","1","1","-1","1","-1","3","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","","FRANCIS L LAWRENCE","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","T","R","R","R","R","R","T","R","R","T","T","T","R","Z","R","R","R","Z","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"240620","1","1","1","1","1","-1","-1","1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","836009473","CHARLES BOHLEN","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","R","Z","Z","R","N","N","C","Z","N","N","C","Z","N","N","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"154174","1","1","1","1","1","1","1","-1","-1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","426081293","VIRGIL STRANG","PRESIDENT","-1","N","N","R","R","R","R","R","N","R","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","G","Z","G","R","G","Z","R","R","R","R","R","G","N","R","R","N","N","N","N","N","N","N"
"182795","1","1","1","1","1","1","1","-1","-1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","020263136","GEORGE J HAGERTY","PRESIDENT","-1","N","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","Z","Z","R","R","R","R","Z","R","Z","C","Z","C","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"198233","1","1","1","1","1","1","1","-1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","","CUYLER DUNBAR","PRESIDENT","-1","N","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","R","Z","Z","R","N","N","Z","A","N","N","Z","A","N","N","C","N","N","N","A","N","N","N","N","N","N","N","N","N"
"146393","1","1","1","1","1","1","-1","-1","-1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","362170142","NORMAN P MADSEN","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","R","Z","Z","R","Z","Z","R","R","R","R","Z","Z","Z","R","Z","Z","Z","R","N","N","R","R","N","N","N","N","N","N","N","N","N"
"191533","1","1","1","1","1","1","-1","-1","-1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","105053351","RICHARD A DETWEILER","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","Z","Z","R","Z","Z","R","R","R","R","Z","Z","Z","R","Z","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"191977","1","1","1","1","1","1","-1","-1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","166002650","GREGORY T DECINQUE","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","C","Z","N","N","C","Z","N","N","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"196185","1","1","1","1","1","1","-1","-1","-1","2","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","146013200","ALAN B DONOVAN","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"228802","1","1","1","1","1","1","-1","-1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","751396988","GEORGE F HAMM","PRESIDENT","-1","N","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","C","Z","C","Z","R","R","R","R","N","R","N","N","N","N","N","N","N","N"
"235167","1","1","1","1","1","1","-1","-1","-1","3","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","","JANE JERVIS","PRESIDENT","-1","R","R","N","R","R","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","T","R","R","R","R","Z","R","R","Z","T","T","T","R","Z","R","Z","R","Z","R","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"198491","1","1","-1","1","1","1","-1","-1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","","HARTWELL FULLER","PRESIDENT","-1","R","N","N","R","R","R","A","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","R","Z","Z","R","N","N","R","R","N","N","R","R","N","N","R","N","N","R","G","N","N","N","N","N","N","N","N","N"
"188182","1","1","1","1","1","-1","-1","-1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","850164940","JOAN M TUCKER","PRESIDENT","-1","R","R","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","G","Z","R","Z","R","Z","C","C","N","R","N","R","N","N","N","N","N","N","N","N"
"226806","1","1","1","1","1","-1","-1","-1","-1","1","2","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","751403958","DR DAVID DANIEL","PRESIDENT","-1","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","R","Z","Z","R","N","N","A","Z","N","N","R","Z","N","N","R","N","N","R","R","N","N","N","N","N","N","N","N","N"
"205966","1","1","1","1","1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","1","2","2","2","2","2","","310858297","LAWRENCE N DUKES","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","R","Z","Z","R","N","N","R","Z","N","N","C","Z","N","N","R","N","N","R","R","N","N","N","N","N","N","N","N","N"
"236948","1","1","1","1","1","1","1","1","-1","2","1","1","1","1","1","1","1","1","1","-1","2","2","2","2","2","","160001537","RICHARD L MCCORMICK","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","R","R","R","R","N","N","N","N","R","R","N","N","N","N","R","R","N","N","N","N","R","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","N","N","N","N","N","N","N"
"104179","1","1","1","1","1","1","-1","-1","-1","3","1","1","1","1","1","1","1","1","1","-1","2","2","2","2","2","","","MANUEL PACHECO","PRESIDENT","-1","N","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","R","N","N","N","N","N","A","R","N","N","N","N","R","R","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"176044","1","1","1","1","1","1","1","1","-1","2","1","1","-1","1","1","1","1","1","1","-1","2","2","2","2","2","","","WILLIAM W SUTTON","PRESIDENT","-1","N","N","N","R","R","R","R","N","C","C","C","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","C","C","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","R","R","R","R","R","Z","G","Z","C","Z","C","Z","R","R","N","R","N","R","N","R","N","N","R","N","N","N"
"176372","1","1","1","1","1","1","1","1","-1","2","1","1","-1","1","1","1","1","1","1","-1","2","2","2","2","2","","646000818","AUBREY LUCAS","PRESIDENT","-1","N","N","N","R","R","R","R","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","T","R","R","R","R","R","R","Z","T","T","T","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","R","R","N","R","N","R","N"
"186380","1","1","1","1","1","1","-1","1","-1","3","1","1","-1","1","1","1","1","1","1","-1","2","2","2","2","2","","226001086","FRANCIS L LAWRENCE","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","A","R","R","R","A","A","A","R","Z","R","A","R","Z","R","A","R","R","N","R","N","R","N","R","R","N","R","N","R","N"
"219356","1","1","1","1","1","1","-1","1","-1","1","1","1","-1","1","1","1","1","1","1","-1","2","2","2","2","2","","","ROBERT WAGNER","PRESIDENT","-1","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","N","C","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","A","R","R","R","A","A","A","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","G","N","N","N","N","N","N","N"
"175616","1","1","1","1","1","1","1","-1","-1","2","1","1","-1","1","1","1","1","1","1","-1","2","2","2","2","2","","","KENT WYATT","PRESIDENT","-1","N","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","R","R","N","R","N","R","N"
"101675","1","1","1","1","1","1","-1","-1","-1","2","1","1","-1","1","1","1","1","1","1","-1","2","2","2","2","2","","630400608","ALBERT J H SLOAN II","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","T","T","R","R","Z","Z","R","Z","Z","T","T","T","R","Z","Z","Z","R","Z","Z","Z","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"105428","1","1","1","1","1","1","-1","-1","-1","2","1","1","-1","1","1","1","1","1","1","-1","2","2","2","2","2","","860185552","MARIE PEPICELLO","PRESIDENT","-1","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","Z","Z","R","N","N","R","Z","N","N","R","Z","N","N","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"100724","1","1","1","1","1","1","-1","1","-1","2","1","-1","-1","1","1","1","1","1","1","-1","2","2","2","2","2","","636001101","WILLIAM H HARRIS","PRESIDENT","-1","N","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","C","Z","C","Z","C","Z","C","Z","C","C","N","C","N","C","N","R","C","N","R","N","C","N"
