bgp2000gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G21011109186999999011102R3,G2101110011102,21111011102,0.9996902172,1,1,1,1,1,1,1
G21011109186999999011102R3,G2101110011601,21111011601,0.0003097828,0,0,0,0,0,0,0
G21011109186999999011102U2,G2101110011102,21111011102,1,1,1,1,1,1,1,1
G21011109186999999011105U1,G2101110011114,21111011114,1,1,1,1,1,1,1,1
G21011109186999999011105U2,G2101110011114,21111011114,1,1,1,1,1,1,1,1
G21011109186999999011105U3,G2101110011113,21111011113,0.5472103131,0.721333787,0.7200509771,0.6958698373,0.738372093,0.7401247401,0.6821493625,0.9604316547
G21011109186999999011105U3,G2101110011114,21111011114,0.4527896869,0.278666213,0.2799490229,0.3041301627,0.261627907,0.2598752599,0.3178506375,0.0395683453
G21011109186999999011106U5,G2101110011106,21111011106,1,1,1,1,1,1,1,1
G21011109186999999011106U6,G2101110011106,21111011106,1,1,1,1,1,1,1,1
G21011109186999999011109U1,G2101110011109,21111011109,1,1,1,1,1,1,1,1
G21011109186999999011110U1,G2101110011110,21111011110,1,1,1,1,1,1,1,1
G21011109186999999011511R2,G2101110011517,21111011517,1,1,1,1,1,1,1,1
G21011109186999999011511U1,G2101110011517,21111011517,1,1,1,1,1,1,1,1
G21011109186999999011511U2,G2101110011517,21111011517,0.5277778766,0.2896341463,0.3031358885,0.2870249017,0.309218203,0.3235294118,0.3029585799,0.75
G21011109186999999011511U2,G2101110011518,21111011518,0.4722221234,0.7103658537,0.6968641115,0.7129750983,0.690781797,0.6764705882,0.6970414201,0.25
G21011109186999999011512R2,G2101110011519,21111011519,0.4153844328,0.5211267606,0.5054466231,0.5,0.5158371041,0.5217391304,0.5051020408,0.6
G21011109186999999011512R2,G2101110011520,21111011520,0.5846155672,0.4788732394,0.4945533769,0.5,0.4841628959,0.4782608696,0.4948979592,0.4
G21011109186999999011512U1,G2101110011519,21111011519,1,1,1,1,1,1,1,1
G21011109186999999011512U2,G2101110011519,21111011519,0.4067735923,0.4725011956,0.4868421053,0.4705882353,0.4985590778,0.4924554184,0.4761904762,0.8372093023
G21011109186999999011512U2,G2101110011520,21111011520,0.5932264077,0.5274988044,0.5131578947,0.5294117647,0.5014409222,0.5075445816,0.5238095238,0.1627906977
G21011109186999999011601R1,G2101110011601,21111011601,1,1,1,1,1,1,1,1
G21011109186999999011601R2,G2101110011601,21111011601,1,1,1,1,1,1,1,1
G21011109186999999011601U1,G2101110011601,21111011601,1,1,1,1,1,1,1,1
G21011109186999999011601U2,G2101110011601,21111011601,1,1,1,1,1,1,1,1
G21011109186999999011602R1,G2101110011601,21111011601,0.0000930395,0,0,0,0,0,0,0
G21011109186999999011602R1,G2101110011604,21111011604,0.9999069605,1,1,1,1,1,1,1
G21011109186999999011602R2,G2101110011604,21111011604,1,1,1,1,1,1,1,1
G21011109186999999011602R3,G2101110011603,21111011603,0.9696005815,0.9757860779,0.9799261226,0.9799435386,0.9792093569,0.9799815808,0.9779675091,0.9940637671
G21011109186999999011602R3,G2101110011604,21111011604,0.0282985406,0.0187793427,0.0148148148,0.0153256705,0.0148367953,0.0142857143,0.0160771704,0
G21011109186999999011602R3,G2101110011709,21111011709,0.0021008779,0.0054345794,0.0052590626,0.004730791,0.0059538478,0.0057327049,0.0059553204,0.0059362329
G21011109186999999011602U3,G2101110011603,21111011603,0.9988284647,0.9992985289,0.9993490737,0.9993370049,0.9994201104,0.9994433333,0.9994121766,1
G21011109186999999011602U3,G2101110011708,21111011708,0.0011715353,0.0007014711,0.0006509263,0.0006629951,0.0005798896,0.0005566667,0.0005878234,0
G21011109187025966012001U1,G2101110012001,21111012001,1,1,1,1,1,1,1,1
G21011109187025966012001U2,G2101110012001,21111012001,1,1,1,1,1,1,1,1
G21011109187025966012002U1,G2101110012002,21111012002,1,1,1,1,1,1,1,1
G21011109187025966012002U2,G2101110012002,21111012002,1,1,1,1,1,1,1,1
G21011109187025966012002U3,G2101110012002,21111012002,1,1,1,1,1,1,1,1
G21011109187025966012003R3,G2101110012003,21111012003,1,1,1,1,1,1,1,1
G21011109187025966012003U2,G2101110012003,21111012003,1,1,1,1,1,1,1,1
G21011109187025966012003U3,G2101110012003,21111012003,1,1,1,1,1,1,1,1
G21011109187037630012001U2,G2101110012001,21111012001,1,1,1,1,1,1,1,1
G21011109187048000009103U1,G2101110009103,21111009103,1,1,1,1,1,1,1,1
G21011109187048000009104U1,G2101110009106,21111009106,1,1,1,1,1,1,1,1
G21011109187048000011901U1,G2101110005300,21111005300,0.0041761927,0,0,0,0,0,0,0
G21011109187048000011901U1,G2101110007100,21111007100,0.9958238073,1,1,1,1,1,1,1
G21011109187048000011901U2,G2101110980100,21111980100,1,1,1,1,1,1,1,1
G21011109187048000011901U3,G2101110980100,21111980100,1,1,1,1,1,1,1,1
G21011109187048000012202U1,G2101110012202,21111012202,1,1,1,1,1,1,1,1
G21011109187048000012202U2,G2101110012202,21111012202,1,1,1,1,1,1,1,1
G21011109187048000012202U3,G2101110012202,21111012202,1,1,1,1,1,1,1,1
G21011109187048000012202U4,G2101110012202,21111012202,1,1,1,1,1,1,1,1
G21011109187048000012204U2,G2101110012204,21111012204,1,1,1,1,1,1,1,1
G21011109187048000012701U1,G2101110001200,21111001200,0.0035737761,0,0,0,0,0,0,0
G21011109187048000012701U1,G2101110012701,21111012701,0.9964262239,1,1,1,1,1,1,1
G21011109187052680011901U4,G2101110011901,21111011901,0.9999836003,0.999986299,0.9999868802,0.9999873844,0.9999871708,0.9999868738,0.9999881015,0.9999849837
G21011109187052680011901U4,G2101110012002,21111012002,0.0000163997,0.000013701,0.0000131198,0.0000126156,0.0000128292,0.0000131262,0.0000118985,0.0000150163
G21011109187052680012001U2,G2101110012001,21111012001,1,1,1,1,1,1,1,1
G21011109187061752012203U1,G2101110012203,21111012203,1,1,1,1,1,1,1,1
G21011109187061752012203U3,G2101110012203,21111012203,1,1,1,1,1,1,1,1
G21011109187061752012405U1,G2101110012410,21111012410,0.039266327,0.0891993552,0.0968229955,0.100952381,0.0915915916,0.087267525,0.1055662188,0.0413793103
G21011109187061752012405U1,G2101110012411,21111012411,0.960733673,0.9108006448,0.9031770045,0.899047619,0.9084084084,0.912732475,0.8944337812,0.9586206897
G21011109187061752012405U2,G2101110012410,21111012410,0.5736328261,0.4431579501,0.462815857,0.4413405654,0.4782747644,0.4832171439,0.4530341166,0.6877431291
G21011109187061752012405U2,G2101110012411,21111012411,0.4263671739,0.5568420499,0.537184143,0.5586594346,0.5217252356,0.5167828561,0.5469658834,0.3122568709
G21011109187061752012405U3,G2101110012410,21111012410,0.5528128439,0.5785123967,0.5746421268,0.5811518325,0.5677966102,0.5679012346,0.5751072961,0
G21011109187061752012405U3,G2101110012411,21111012411,0.4471871561,0.4214876033,0.4253578732,0.4188481675,0.4322033898,0.4320987654,0.4248927039,1
G21011109187061752012405U4,G2101110012411,21111012411,0.9892509279,0.9970258868,0.9970168483,0.9970925107,0.9969718111,0.9969343465,0.9970148357,0.9958818526
G21011109187061752012405U4,G2101110012503,21111012503,0.0107490721,0.0029741132,0.0029831517,0.0029074893,0.0030281889,0.0030656535,0.0029851643,0.0041181474
G21011109187061752012405U5,G2101110012410,21111012410,1,1,1,1,1,1,1,1
G21011109187061752012406U1,G2101110012406,21111012406,1,1,1,1,1,1,1,1
G21011109187061752012406U2,G2101110012406,21111012406,1,1,1,1,1,1,1,1
G21011109187061752012406U3,G2101110012406,21111012406,1,1,1,1,1,1,1,1
G21011109187061752012406U4,G2101110012406,21111012406,1,1,1,1,1,1,1,1
G21011109187061752012407U2,G2101110012407,21111012407,1,1,1,1,1,1,1,1
G21011109187061752012407U4,G2101110012407,21111012407,1,1,1,1,1,1,1,1
G21011109187061752012408U1,G2101110012408,21111012408,1,1,1,1,1,1,1,1
G21011109187061752012408U2,G2101110012408,21111012408,1,1,1,1,1,1,1,1
G21011109187061752012502U1,G2101110012502,21111012502,1,1,1,1,1,1,1,1
G21011109187061752012502U2,G2101110012502,21111012502,1,1,1,1,1,1,1,1
G21011109187061752012502U3,G2101110012502,21111012502,1,1,1,1,1,1,1,1
G21011109187061752012502U4,G2101110012502,21111012502,1,1,1,1,1,1,1,1
G21011109187061752012502U5,G2101110012502,21111012502,1,1,1,1,1,1,1,1
G21011109187061752012503U2,G2101110012411,21111012411,0,0,0,0,0,0,0,0
G21011109187061752012503U2,G2101110012503,21111012503,1,1,1,1,1,1,1,1
G21011109187061752012503U3,G2101110012503,21111012503,1,1,1,1,1,1,1,1
G21011109187067728012503U1,G2101110012503,21111012503,1,1,1,1,1,1,1,1
G21011109187067728012503U2,G2101110012503,21111012503,1,1,1,1,1,1,1,1
G21011109187067728012701U2,G2101110012701,21111012701,1,1,1,1,1,1,1,1
G21011109187067728012701U3,G2101110012701,21111012701,1,1,1,1,1,1,1,1
G21011109187067728012702U1,G2101110012702,21111012702,0.9253074287,0.8267045455,0.7892857143,0.987654321,0.6506024096,0.6588235294,0.9807692308,0.0967741935
G21011109187067728012702U1,G2101110012703,21111012703,0.0746925713,0.1732954545,0.2107142857,0.012345679,0.3493975904,0.3411764706,0.0192307692,0.9032258065
G21011109187067728012702U2,G2101110012702,21111012702,1,1,1,1,1,1,1,1
G21011109187070284012302U2,G2101110012302,21111012302,1,1,1,1,1,1,1,1
G21011109187070284012502U1,G2101110012502,21111012502,1,1,1,1,1,1,1,1
G21011109187070284012502U2,G2101110012502,21111012502,1,1,1,1,1,1,1,1
G21011109187070284012503U1,G2101110012503,21111012503,1,1,1,1,1,1,1,1
G21011109187070284012503U2,G2101110012503,21111012503,1,1,1,1,1,1,1,1
G21011109187070284012503U3,G2101110012503,21111012503,1,1,1,1,1,1,1,1
G21011109187072138011901U4,G2101110011901,21111011901,1,1,1,1,1,1,1,1
G21011109187078942012103U1,G2101110012103,21111012103,1,1,1,1,1,1,1,1
G21011109187078942012103U2,G2101110012103,21111012103,1,1,1,1,1,1,1,1
G21011109187078942012105U1,G2101110012105,21111012105,1,1,1,1,1,1,1,1
G21011109187078942012105U2,G2101110012105,21111012105,1,1,1,1,1,1,1,1
G21011109187078942012106U1,G2101110012106,21111012106,0.9712225665,1,1,1,1,1,1,1
G21011109187078942012106U1,G2101110012107,21111012107,0.0287774335,0,0,0,0,0,0,0
G21011109187078942012106U2,G2101110012106,21111012106,1,1,1,1,1,1,1,1
G21011109187078942012106U3,G2101110012106,21111012106,1,1,1,1,1,1,1,1
G21011109187078942012106U4,G2101110012106,21111012106,1,1,1,1,1,1,1,1
G21011109187078942012106U5,G2101110012003,21111012003,0.0000334138,0,0,0,0,0,0,0
G21011109187078942012106U5,G2101110012106,21111012106,0.9999665862,1,1,1,1,1,1,1
G21011109187078942012106U6,G2101110012003,21111012003,0.0000650239,0,0,0,0,0,0,0
G21011109187078942012106U6,G2101110012106,21111012106,0.9999349761,1,1,1,1,1,1,1
G21011109187078942012107U1,G2101110012107,21111012107,1,1,1,1,1,1,1,1
G21011109187078942012107U2,G2101110012107,21111012107,1,1,1,1,1,1,1,1
G21011109187078942012107U3,G2101110012003,21111012003,0.0000102049,0,0,0,0,0,0,0
G21011109187078942012107U3,G2101110012107,21111012107,0.9999897951,1,1,1,1,1,1,1
G21011109187078942012203U5,G2101110012203,21111012203,1,1,1,1,1,1,1,1
G21011109187078942012407U1,G2101110012407,21111012407,1,1,1,1,1,1,1,1
G21011109187078942012407U2,G2101110012407,21111012407,1,1,1,1,1,1,1,1
G21011109187078942012407U3,G2101110012407,21111012407,1,1,1,1,1,1,1,1
G21011109187078942012408U1,G2101110012408,21111012408,1,1,1,1,1,1,1,1
G21011109187078942012408U2,G2101110012408,21111012408,1,1,1,1,1,1,1,1
G21011109187078942012409U1,G2101110012409,21111012409,1,1,1,1,1,1,1,1
G21011109187078942012409U2,G2101110012409,21111012409,1,1,1,1,1,1,1,1
G21011109187078942012409U3,G2101110012409,21111012409,1,1,1,1,1,1,1,1
G21011109187099999009103U1,G2101110009103,21111009103,1,1,1,1,1,1,1,1
G21011109187099999009104U1,G2101110009106,21111009106,1,1,1,1,1,1,1,1
G21011109187099999009104U2,G2101110009105,21111009105,0,0,0,0,0,0,0,0
G21011109187099999009104U2,G2101110009106,21111009106,1,1,1,1,1,1,1,1
G21011109187099999009104U3,G2101110009105,21111009105,0,0,0,0,0,0,0,0
G21011109187099999009104U3,G2101110009106,21111009106,1,1,1,1,1,1,1,1
G21011109187099999009104U4,G2101110009105,21111009105,1,1,1,1,1,1,1,1
G21011109187099999011901U3,G2101110980100,21111980100,1,1,1,1,1,1,1,1
G21011109187099999011901U4,G2101110009103,21111009103,0.0000081526,0,0,0,0,0,0,0
G21011109187099999011901U4,G2101110011901,21111011901,0.9999918474,1,1,1,1,1,1,1
G21011109187099999012001R2,G2101110012001,21111012001,1,1,1,1,1,1,1,1
G21011109187099999012001U2,G2101110012001,21111012001,1,1,1,1,1,1,1,1
G21011109187099999012003R2,G2101110012003,21111012003,1,1,1,1,1,1,1,1
G21011109187099999012003R3,G2101110012003,21111012003,1,1,1,1,1,1,1,1
G21011109187099999012003U1,G2101110012003,21111012003,1,1,1,1,1,1,1,1
G21011109187099999012003U2,G2101110012003,21111012003,1,1,1,1,1,1,1,1
G21011109187099999012003U3,G2101110012003,21111012003,1,1,1,1,1,1,1,1
G21011109187099999012103R3,G2101110012103,21111012103,1,1,1,1,1,1,1,1
G21011109187099999012103U1,G2101110012103,21111012103,1,1,1,1,1,1,1,1
G21011109187099999012103U2,G2101110012103,21111012103,1,1,1,1,1,1,1,1
G21011109187099999012103U3,G2101110012103,21111012103,1,1,1,1,1,1,1,1
G21011109187099999012104R1,G2101110012104,21111012104,1,1,1,1,1,1,1,1
G21011109187099999012104R2,G2101110012104,21111012104,0.999979927,1,1,1,1,1,1,1
G21011109187099999012104R2,G2101110012107,21111012107,0.000020073,0,0,0,0,0,0,0
G21011109187099999012104U1,G2101110012104,21111012104,1,1,1,1,1,1,1,1
G21011109187099999012104U2,G2101110012104,21111012104,1,1,1,1,1,1,1,1
G21011109187099999012107R4,G2101110012107,21111012107,1,1,1,1,1,1,1,1
G21011109187099999012107U1,G2101110012107,21111012107,1,1,1,1,1,1,1,1
G21011109187099999012107U4,G2101110012107,21111012107,1,1,1,1,1,1,1,1
G21011109187099999012202U3,G2101110012202,21111012202,1,1,1,1,1,1,1,1
G21011109187099999012202U4,G2101110012202,21111012202,1,1,1,1,1,1,1,1
G21011109187099999012203U2,G2101110012203,21111012203,1,1,1,1,1,1,1,1
G21011109187099999012203U3,G2101110012203,21111012203,1,1,1,1,1,1,1,1
G21011109187099999012203U4,G2101110012203,21111012203,1,1,1,1,1,1,1,1
G21011109187099999012203U5,G2101110012203,21111012203,1,1,1,1,1,1,1,1
G21011109187099999012204U1,G2101110012204,21111012204,1,1,1,1,1,1,1,1
G21011109187099999012204U2,G2101110012204,21111012204,1,1,1,1,1,1,1,1
G21011109187099999012302U1,G2101110012302,21111012302,0.9994761423,0.9994102598,0.9993663716,0.9993206654,0.9994617961,0.9994688399,0.9986688095,0.999959807
G21011109187099999012302U1,G2101110012502,21111012502,0.0005238577,0.0005897402,0.0006336284,0.0006793346,0.0005382039,0.0005311601,0.0013311905,0.000040193
G21011109187099999012302U2,G2101110012302,21111012302,1,1,1,1,1,1,1,1
G21011109187099999012302U3,G2101110012302,21111012302,1,1,1,1,1,1,1,1
G21011109187099999012302U4,G2101110012302,21111012302,1,1,1,1,1,1,1,1
G21011109187099999012405U4,G2101110012411,21111012411,1,1,1,1,1,1,1,1
G21011109187099999012407U3,G2101110012407,21111012407,1,1,1,1,1,1,1,1
G21011109187099999012407U4,G2101110012407,21111012407,1,1,1,1,1,1,1,1
G21011109187099999012701R1,G2101110012701,21111012701,1,1,1,1,1,1,1,1
G21011109187099999012701R3,G2101110012701,21111012701,0.9259404246,0.9259404246,0.9259404246,0.9259404246,0.9259404246,0.9259404246,0.9259404246,0.9259404246
G21011109187099999012701R3,G2101110012702,21111012702,0.0740595754,0.0740595754,0.0740595754,0.0740595754,0.0740595754,0.0740595754,0.0740595754,0.0740595754
G21011109187099999012701U1,G2101110012701,21111012701,1,1,1,1,1,1,1,1
G21011109187099999012701U2,G2101110012701,21111012701,1,1,1,1,1,1,1,1
G21011109187099999012701U3,G2101110012701,21111012701,1,1,1,1,1,1,1,1
G21011109187099999012701U3,G2101110012702,21111012702,0,0,0,0,0,0,0,0
G21011109187099999012702R1,G2101110012702,21111012702,1,1,1,1,1,1,1,1
G21011109187099999012702R2,G2101110012702,21111012702,1,1,1,1,1,1,1,1
G21011109187099999012702U1,G2101110012702,21111012702,1,1,1,1,1,1,1,1
G21011109187099999012702U2,G2101110012701,21111012701,0.0039315968,0,0,0,0,0,0,0
G21011109187099999012702U2,G2101110012702,21111012702,0.9960684032,1,1,1,1,1,1,1
G21011109187099999012703R1,G2101110012703,21111012703,1,1,1,1,1,1,1,1
G21011109187099999012703U1,G2101110012702,21111012702,0.000226851,0,0,0,0,0,0,0
G21011109187099999012703U1,G2101110012703,21111012703,0.999773149,1,1,1,1,1,1,1
G21011109187099999012703U2,G2101110012703,21111012703,1,1,1,1,1,1,1,1
G21011109187099999012703U3,G2101110012703,21111012703,1,1,1,1,1,1,1,1
G21011109210648000004900R1,G2101110004900,21111004900,1,1,1,1,1,1,1,1
G21011109210648000004900U1,G2101110004900,21111004900,1,1,1,1,1,1,1,1
G21011109210648000004900U2,G2101110004900,21111004900,1,1,1,1,1,1,1,1
G21011109210648000004900U3,G2101110004900,21111004900,1,1,1,1,1,1,1,1
G21011109210648000005000U1,G2101110005000,21111005000,1,1,1,1,1,1,1,1
G21011109210648000005000U2,G2101110005000,21111005000,1,1,1,1,1,1,1,1
G21011109210648000005100U1,G2101110002700,21111002700,0.0307913881,0.0002395733,0.0002999874,0.0006108328,0.0002374642,0.0003379665,0.0002710717,0.0002290623
G21011109210648000005100U1,G2101110005100,21111005100,0.9692086119,0.9997604267,0.9997000126,0.9993891672,0.9997625358,0.9996620335,0.9997289283,0.9997709377
G21011109210648000005100U2,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G21011109210648000005100U3,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G21011109210648000005100U4,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G21011109210648000005200U1,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G21011109210648000005200U2,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G21011109210648000005200U3,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G21011109210648000005300U1,G2101110005300,21111005300,1,1,1,1,1,1,1,1
G21011109210648000005300U2,G2101110005300,21111005300,1,1,1,1,1,1,1,1
G21011109210648000005900U1,G2101110004900,21111004900,0.0018792299,0,0,0,0,0,0,0
G21011109210648000005900U1,G2101110005900,21111005900,0.9862954324,1,1,1,1,1,1,1
G21011109210648000005900U1,G2101110007400,21111007400,0.0056401558,0,0,0,0,0,0,0
G21011109210648000005900U1,G2101110008100,21111008100,0.0061851818,0,0,0,0,0,0,0
G21011109210648000005900U2,G2101110004900,21111004900,0.0014646203,0,0,0,0,0,0,0
G21011109210648000005900U2,G2101110005900,21111005900,0.9985353797,1,1,1,1,1,1,1
G21011109210648000005900U3,G2101110005900,21111005900,1,1,1,1,1,1,1,1
G21011109210648000005900U4,G2101110005900,21111005900,1,1,1,1,1,1,1,1
G21011109210648000006200U1,G2101110006200,21111006200,1,1,1,1,1,1,1,1
G21011109210648000006200U2,G2101110006200,21111006200,0.9999345836,0.9999633879,0.9999618221,0.9999475852,0.9999555747,0.9999613946,0.9999065473,0.9999690887
G21011109210648000006200U2,G2101110006500,21111006500,0.0000654164,0.0000366121,0.0000381779,0.0000524148,0.0000444253,0.0000386054,0.0000934527,0.0000309113
G21011109210648000006500U1,G2101110006500,21111006500,1,1,1,1,1,1,1,1
G21011109210648000006500U2,G2101110006500,21111006500,1,1,1,1,1,1,1,1
G21011109210648000006500U3,G2101110006500,21111006500,1,1,1,1,1,1,1,1
G21011109210648000006500U4,G2101110006500,21111006500,1,1,1,1,1,1,1,1
G21011109210648000006600U1,G2101110006600,21111006600,1,1,1,1,1,1,1,1
G21011109210648000006600U2,G2101110006600,21111006600,1,1,1,1,1,1,1,1
G21011109210648000007100U1,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G21011109210648000007100U2,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G21011109210648000007100U3,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G21011109210648000007100U4,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G21011109210648000007100U5,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G21011109210802656009400U5,G2101110009400,21111009400,1,1,1,1,1,1,1,1
G21011109210805068009900U1,G2101110009900,21111009900,1,1,1,1,1,1,1,1
G21011109210805068009900U2,G2101110009900,21111009900,1,1,1,1,1,1,1,1
G21011109210805464009800U2,G2101110009800,21111009800,1,1,1,1,1,1,1,1
G21011109210809766010500U1,G2101110010500,21111010500,1,1,1,1,1,1,1,1
G21011109210809766010500U2,G2101110010500,21111010500,1,1,1,1,1,1,1,1
G21011109210809766010500U3,G2101110010500,21111010500,1,1,1,1,1,1,1,1
G21011109210810198009800U2,G2101110009800,21111009800,1,1,1,1,1,1,1,1
G21011109210810198009800U3,G2101110009800,21111009800,1,1,1,1,1,1,1,1
G21011109210814590009800U1,G2101110009800,21111009800,1,1,1,1,1,1,1,1
G21011109210822474009800U3,G2101110009800,21111009800,1,1,1,1,1,1,1,1
G21011109210826074010600U2,G2101110010602,21111010602,1,1,1,1,1,1,1,1
G21011109210842598013100U2,G2101110009700,21111009700,0.1008618583,0.0779148117,0.072009747,0.0678416429,0.0676262655,0.0665176382,0.0667538189,0.0798405186
G21011109210842598013100U2,G2101110013100,21111013100,0.8991381417,0.9220851883,0.927990253,0.9321583571,0.9323737345,0.9334823618,0.9332461811,0.9201594814
